model,heldout_subject,n_test,acc,bal_acc,f1_macro,best_params,fit_time_sec,infer_ms_per_window
RF,1,690,0.5898550724637681,0.4139298997666931,0.4184024430401242,"{'clf__max_depth': None, 'clf__n_estimators': 500}",235.777505399994,0.6859794999763835
RF,2,520,0.8634615384615385,0.7833566841154006,0.7840354722487718,"{'clf__max_depth': None, 'clf__n_estimators': 200}",360.5260286999983,0.348560999991605
RF,3,594,0.8367003367003367,0.7065304837524923,0.7303043107250495,"{'clf__max_depth': None, 'clf__n_estimators': 500}",517.942868099999,0.3719355000066571
RF,4,556,0.7032374100719424,0.6636712649029728,0.6317382661702456,"{'clf__max_depth': None, 'clf__n_estimators': 500}",205.42673079999804,0.595388500005356
RF,5,708,0.536723163841808,0.5477772849003815,0.5247660429400466,"{'clf__max_depth': None, 'clf__n_estimators': 500}",328.36335909999616,0.6142315000033705
RF,6,583,0.7855917667238422,0.7034255625522796,0.7099742371631294,"{'clf__max_depth': None, 'clf__n_estimators': 400}",220.5358547000069,0.5498480000096606
RF,7,600,0.7466666666666667,0.6942261956236763,0.6793602822138802,"{'clf__max_depth': None, 'clf__n_estimators': 400}",333.8807788999984,0.4327434999868274
RF,8,574,0.794425087108014,0.6762449759542782,0.6683432077867119,"{'clf__max_depth': None, 'clf__n_estimators': 500}",230.32506509999803,0.6599624999944353
RF,9,591,0.8037225042301185,0.7411596063879733,0.7519212790569821,"{'clf__max_depth': None, 'clf__n_estimators': 500}",378.2265473000007,0.5602870000438998
RF,10,509,0.68762278978389,0.6063673168936327,0.560476690447346,"{'clf__max_depth': None, 'clf__n_estimators': 400}",419.4708023999992,1.2482545000239045
RF,11,518,0.8648648648648649,0.8537514699444639,0.8295364444665434,"{'clf__max_depth': None, 'clf__n_estimators': 500}",621.0522089000006,0.3992680000374093
RF,12,507,0.7850098619329389,0.6254058441558441,0.6565481353641184,"{'clf__max_depth': None, 'clf__n_estimators': 400}",184.48127980000567,0.4186320000007981
RF,13,752,0.8976063829787234,0.8219196258617272,0.8247743482614124,"{'clf__max_depth': None, 'clf__n_estimators': 500}",560.493160500002,1.1690305000229273
RF,14,775,0.8258064516129032,0.7280081254731182,0.7176836182093725,"{'clf__max_depth': None, 'clf__n_estimators': 500}",312.3666901999968,0.5223804999695858
RF,15,610,0.8360655737704918,0.7381285881840282,0.7268965541153339,"{'clf__max_depth': None, 'clf__n_estimators': 500}",266.7197371999937,0.4793509999581147
RF,16,681,0.8869309838472834,0.8144799644799644,0.8330284600488238,"{'clf__max_depth': None, 'clf__n_estimators': 400}",160.48162360000424,0.3618509999796515
RF,17,703,0.8435277382645804,0.7361876605779044,0.7456261161599749,"{'clf__max_depth': None, 'clf__n_estimators': 500}",248.58227690000783,0.4231079999590292
RF,18,640,0.8515625,0.7508339044676253,0.7598484676501255,"{'clf__max_depth': None, 'clf__n_estimators': 200}",165.05122150000534,0.2513570000155596
RF,19,716,0.8226256983240223,0.7453924171968038,0.7436340196025182,"{'clf__max_depth': None, 'clf__n_estimators': 400}",235.94349799999327,0.3720135000185109
RF,20,599,0.8230383973288815,0.7176732916058898,0.7012926527883306,"{'clf__max_depth': None, 'clf__n_estimators': 400}",174.22359159999178,0.3687124999851221
RF,21,607,0.8401976935749588,0.7318207001405777,0.727131431596583,"{'clf__max_depth': None, 'clf__n_estimators': 400}",256.5609576999996,0.4222320000553736
RF,22,722,0.7922437673130194,0.6811116051456105,0.6889413202876462,"{'clf__max_depth': None, 'clf__n_estimators': 500}",163.01488909999898,0.4785629999969387
RF,23,704,0.7997159090909091,0.7474507721970074,0.7268174109001946,"{'clf__max_depth': None, 'clf__n_estimators': 500}",243.41455059999132,0.4115270000329474
RF,24,653,0.8453292496171516,0.77133660727928,0.7415909764750386,"{'clf__max_depth': None, 'clf__n_estimators': 400}",158.75022549999994,0.3586560000258032
RF,25,616,0.7467532467532467,0.7528411292632383,0.704141903121831,"{'clf__max_depth': None, 'clf__n_estimators': 500}",239.5751229000016,0.5212254999787547
RF,26,789,0.7769328263624842,0.6959954090281568,0.6802756703625543,"{'clf__max_depth': None, 'clf__n_estimators': 500}",166.9647026999883,0.5213774999720044
RF,27,694,0.8703170028818443,0.7635505815229318,0.7692336887072415,"{'clf__max_depth': None, 'clf__n_estimators': 400}",242.0954340999888,0.4204205000132788
RF,28,700,0.8428571428571429,0.732346897735279,0.745209359656375,"{'clf__max_depth': None, 'clf__n_estimators': 500}",164.30596949999745,0.4087950000393903
RF,29,736,0.84375,0.7328825041959677,0.7427967526512472,"{'clf__max_depth': None, 'clf__n_estimators': 500}",253.88734739999927,0.415950500027975
RF,30,654,0.8379204892966361,0.6915537470048748,0.6861048216649899,"{'clf__max_depth': None, 'clf__n_estimators': 500}",169.72164999999222,0.4674784999951953
RF,31,758,0.7796833773087071,0.6468643866746578,0.6333393376248662,"{'clf__max_depth': None, 'clf__n_estimators': 400}",237.8030973999994,0.414803000021493
RF,32,686,0.8425655976676385,0.7546963928626365,0.7560114560263618,"{'clf__max_depth': None, 'clf__n_estimators': 400}",639.6397356999951,0.972592500038445
RF,33,692,0.888728323699422,0.8080915651196958,0.8148415153902215,"{'clf__max_depth': None, 'clf__n_estimators': 400}",765.7229576999962,2.2247499999502907
RF,34,632,0.8607594936708861,0.7879204778065072,0.778326518113563,"{'clf__max_depth': None, 'clf__n_estimators': 500}",249.92520479999075,0.5253644999902463
RF,35,852,0.7582159624413145,0.6793946096636336,0.6563877450631028,"{'clf__max_depth': None, 'clf__n_estimators': 200}",239.6411786999961,0.2114090000395663
RF,36,734,0.8147138964577657,0.721343085106383,0.7013651030032266,"{'clf__max_depth': None, 'clf__n_estimators': 400}",354.58033170001,0.3886749999946914
RF,37,680,0.8941176470588236,0.7991335011967269,0.8096267034156994,"{'clf__max_depth': None, 'clf__n_estimators': 400}",453.4432677000004,0.377594500023406
RF,38,671,0.8628912071535022,0.7345994154085749,0.742851664404191,"{'clf__max_depth': None, 'clf__n_estimators': 200}",164.3828033000027,0.2577239999664016
RF,39,693,0.8686868686868687,0.7122294372294372,0.7090117767762562,"{'clf__max_depth': None, 'clf__n_estimators': 500}",238.7677881999989,0.3874619999987772
RF,40,648,0.8611111111111112,0.7336050780853297,0.7339738423281261,"{'clf__max_depth': None, 'clf__n_estimators': 500}",341.87171960000705,0.7103205000021262
