subject,arch,f1_macro,bal_acc
1,resnet_nores,0.5801125678542306,0.5893188029894197
2,resnet_nores,0.8185027754126034,0.8153943499130571
3,resnet_nores,0.8048093344988215,0.8302424211422115
4,resnet_nores,0.7172426246705097,0.7389607423433883
5,resnet_nores,0.5970025950256024,0.6165163149859504
6,resnet_nores,0.7073503914810322,0.7174365200489627
7,resnet_nores,0.6247274071073059,0.6643372028699635
8,resnet_nores,0.8081818100506063,0.8140316079269567
9,resnet_nores,0.808992458794127,0.8143280211438961
10,resnet_nores,0.7475505609504869,0.7573692754613808
11,resnet_nores,0.8586765990187418,0.8858576321233295
12,resnet_nores,0.8180396269731864,0.8534902597402597
13,resnet_nores,0.9203280718284286,0.929072646020388
14,resnet_nores,0.8134014048233207,0.8136977152835103
15,resnet_nores,0.846418358536017,0.8535533889915362
16,resnet_nores,0.823177297333342,0.8576381951381952
17,resnet_nores,0.7997982743045327,0.8024091085066696
18,resnet_nores,0.7174782405701591,0.7161960858908534
19,resnet_nores,0.7997393987644605,0.8243282270063366
20,resnet_nores,0.7669275151977116,0.7713425861975012
21,resnet_nores,0.7795725894364421,0.8052541360951989
22,resnet_nores,0.742721698205936,0.7455942783126024
23,resnet_nores,0.7483528987030417,0.7678894419413116
24,resnet_nores,0.6293007328663869,0.6830413859387872
25,resnet_nores,0.7749260536089835,0.8335189183977956
26,resnet_nores,0.7556111027576017,0.7802711122487692
27,resnet_nores,0.879511464977303,0.8805157704309103
28,resnet_nores,0.808800765403271,0.8134649791389348
29,resnet_nores,0.8081246312804617,0.8106144459248634
30,resnet_nores,0.7822517246722768,0.7933560800102153
31,resnet_nores,0.7259075158513562,0.7338094082086627
32,resnet_nores,0.7892416591649967,0.7925881197571687
33,resnet_nores,0.8488436281494631,0.861046365914787
34,resnet_nores,0.8805931347498412,0.9034251844968757
35,resnet_nores,0.7096970119146571,0.7282955575494177
36,resnet_nores,0.6835088894330223,0.7029296078910899
37,resnet_nores,0.8230238273948813,0.8154029707048291
38,resnet_nores,0.7925300627513476,0.7985441872087212
39,resnet_nores,0.7344450082581555,0.7370869408369409
40,resnet_nores,0.7823049751182332,0.7842680370153049
