subject,channel,f1_full,f1_occluded,drop_pp
1,0,0.5551840916405262,0.5135027971544412,4.168129448608493
1,1,0.5551840916405262,0.5353600413003172,1.9824050340208954
1,2,0.5551840916405262,0.5012418928248941,5.394219881563211
1,3,0.5551840916405262,0.4571396569799547,9.80444346605715
1,4,0.5551840916405262,0.42400568181818177,13.11784098223444
1,5,0.5551840916405262,0.38001537870841107,17.516871293211512
1,6,0.5551840916405262,0.6144427169623866,-5.925862532186043
1,7,0.5551840916405262,0.5004616095802021,5.472248206032404
1,8,0.5551840916405262,0.4568409432252412,9.834314841528496
2,0,0.8408392164837566,0.7316204804328639,10.92187360508927
2,1,0.8408392164837566,0.7582817588506273,8.255745763312927
2,2,0.8408392164837566,0.6508438204285595,18.99953960551971
2,3,0.8408392164837566,0.7802991824112514,6.054003407250519
2,4,0.8408392164837566,0.7700278232325898,7.0811393251166805
2,5,0.8408392164837566,0.7102516968325792,13.058751965117743
2,6,0.8408392164837566,0.7765393578918836,6.429985859187304
2,7,0.8408392164837566,0.5779260275620858,26.29131889216708
2,8,0.8408392164837566,0.718201014847476,12.263820163628058
3,0,0.8374828825727152,0.723447251314435,11.40356312582802
3,1,0.8374828825727152,0.639742349486524,19.774053308619123
3,2,0.8374828825727152,0.6443725784851836,19.31103040875316
3,3,0.8374828825727152,0.553705602673145,28.377727989957023
3,4,0.8374828825727152,0.6978221303571315,13.966075221558372
3,5,0.8374828825727152,0.5718893519911978,26.559353058151736
3,6,0.8374828825727152,0.8327773945674493,0.4705488005265934
3,7,0.8374828825727152,0.7154885953318958,12.19942872408194
3,8,0.8374828825727152,0.7428008048842231,9.468207768849213
4,0,0.7282578971148025,0.6676612561452971,6.059664096950534
4,1,0.7282578971148025,0.6567977788400406,7.146011827476184
4,2,0.7282578971148025,0.6150789479671467,11.317894914765581
4,3,0.7282578971148025,0.6614180324974317,6.68398646173708
4,4,0.7282578971148025,0.7025223563655791,2.573554074922335
4,5,0.7282578971148025,0.4930793362097281,23.51785609050744
4,6,0.7282578971148025,0.6296717698469889,9.858612726781358
4,7,0.7282578971148025,0.5937655226598565,13.4492374454946
4,8,0.7282578971148025,0.7340772019260768,-0.5819304811274351
5,0,0.5620212419147826,0.48187466382806443,8.01465780867182
5,1,0.5620212419147826,0.5146553633618898,4.736587855289287
5,2,0.5620212419147826,0.49462557883990876,6.739566307487388
5,3,0.5620212419147826,0.6044218515667215,-4.240060965193882
5,4,0.5620212419147826,0.5194205167410179,4.260072517376479
5,5,0.5620212419147826,0.4731430945793452,8.887814733543742
5,6,0.5620212419147826,0.5343250141485439,2.76962277662387
5,7,0.5620212419147826,0.47397885643045523,8.80423854843274
5,8,0.5620212419147826,0.46810936253527524,9.39118793795074
6,0,0.7199034847841594,0.5855648967085049,13.433858807565457
6,1,0.7199034847841594,0.5815719788016657,13.833150598249377
6,2,0.7199034847841594,0.7096108291185407,1.0292655665618766
6,3,0.7199034847841594,0.623447372562245,9.645611222191441
6,4,0.7199034847841594,0.6818936298878485,3.8009854896310924
6,5,0.7199034847841594,0.5219021401680305,19.800134461612895
6,6,0.7199034847841594,0.5950895689860036,12.481391579815583
6,7,0.7199034847841594,0.4573302063390991,26.257327844506033
6,8,0.7199034847841594,0.6379859380061657,8.191754677799379
7,0,0.7257292747607517,0.5226686092373851,20.306066552336656
7,1,0.7257292747607517,0.6166268289149645,10.91024458457872
7,2,0.7257292747607517,0.6873840631197264,3.8345211641025223
7,3,0.7257292747607517,0.6028630030758594,12.286627168489229
7,4,0.7257292747607517,0.6180413095969137,10.768796516383794
7,5,0.7257292747607517,0.5211925589676796,20.45367157930721
7,6,0.7257292747607517,0.69802811173606,2.770116302469161
7,7,0.7257292747607517,0.6489130823567171,7.6816192404034584
7,8,0.7257292747607517,0.6556705969884808,7.005867777227081
8,0,0.8049499183018128,0.5891176973895103,21.583222091230258
8,1,0.8049499183018128,0.7114185286969568,9.353138960485607
8,2,0.8049499183018128,0.8105958714621923,-0.5645953160379413
8,3,0.8049499183018128,0.7351983734899871,6.975154481182577
8,4,0.8049499183018128,0.7103342820224496,9.46156362793632
8,5,0.8049499183018128,0.6583504245704023,14.659949373141057
8,6,0.8049499183018128,0.7388834744889194,6.606644381289339
8,7,0.8049499183018128,0.7368412026855804,6.8108715616232445
8,8,0.8049499183018128,0.6921455965497638,11.280432175204902
9,0,0.8061579340612931,0.7244702874978234,8.168764656346973
9,1,0.8061579340612931,0.6827907882465722,12.336714581472085
9,2,0.8061579340612931,0.702996943861959,10.31609901993341
9,3,0.8061579340612931,0.7617611659697088,4.439676809158433
9,4,0.8061579340612931,0.7042334450080161,10.1924489053277
9,5,0.8061579340612931,0.6467288789722492,15.942905508904392
9,6,0.8061579340612931,0.729768976068073,7.638895799322009
9,7,0.8061579340612931,0.6640650678846505,14.209286617664263
9,8,0.8061579340612931,0.6400608581039366,16.609707595735646
10,0,0.6935186719168973,0.4917068387885283,20.181183312836904
10,1,0.6935186719168973,0.5678200778976288,12.569859401926852
10,2,0.6935186719168973,0.5309495494815262,16.256912243537116
10,3,0.6935186719168973,0.5959500610130581,9.756861090383918
10,4,0.6935186719168973,0.6490051501040022,4.451352181289514
10,5,0.6935186719168973,0.6213979659912893,7.212070592560805
10,6,0.6935186719168973,0.6699876470089369,2.353102490796044
10,7,0.6935186719168973,0.577413932286313,11.610473963058432
10,8,0.6935186719168973,0.6382867017419912,5.523197017490611
11,0,0.868079356305713,0.7509120864415526,11.716726986416038
11,1,0.868079356305713,0.7441745541175712,12.390480218814181
11,2,0.868079356305713,0.7332682082136677,13.48111480920453
11,3,0.868079356305713,0.6985681469386955,16.95112093670175
11,4,0.868079356305713,0.7713546964815835,9.672465982412948
11,5,0.868079356305713,0.6484545997501608,21.962475655555213
11,6,0.868079356305713,0.8293923206137142,3.868703569199883
11,7,0.868079356305713,0.6352343643548168,23.284499195089616
11,8,0.868079356305713,0.8059406703306601,6.213868597505289
12,0,0.7412239621910744,0.7110299483391911,3.019401385188336
12,1,0.7412239621910744,0.7346908316247003,0.6533130566374168
12,2,0.7412239621910744,0.7512127543851082,-0.9988792194033702
12,3,0.7412239621910744,0.57456858621217,16.665537597890445
12,4,0.7412239621910744,0.5678916499064484,17.33323122846261
12,5,0.7412239621910744,0.5914004410880653,14.982352110300912
12,6,0.7412239621910744,0.7450244806522162,-0.3800518461141711
12,7,0.7412239621910744,0.7067590661829131,3.4464896008161383
12,8,0.7412239621910744,0.7127126021001664,2.8511360090908044
13,0,0.9029544952133747,0.7915581449679059,11.139635024546878
13,1,0.9029544952133747,0.8139608448336313,8.899365037974338
13,2,0.9029544952133747,0.8167899423673095,8.616455284606516
13,3,0.9029544952133747,0.8457723492791621,5.718214593421256
13,4,0.9029544952133747,0.7719606616200088,13.099383359336592
13,5,0.9029544952133747,0.6263979404698548,27.655655474351992
13,6,0.9029544952133747,0.862583511532798,4.037098368057668
13,7,0.9029544952133747,0.8417130403121974,6.124145490117727
13,8,0.9029544952133747,0.8343788190493651,6.857567616400962
14,0,0.8214944455125526,0.7563286445897046,6.516580092284796
14,1,0.8214944455125526,0.7486345586959778,7.285988681657473
14,2,0.8214944455125526,0.6342662284539032,18.722821705864934
14,3,0.8214944455125526,0.7168253838952885,10.466906161726408
14,4,0.8214944455125526,0.6772779990867995,14.421644642575304
14,5,0.8214944455125526,0.6147837316155186,20.6710713897034
14,6,0.8214944455125526,0.7891906906522982,3.2303754860254386
14,7,0.8214944455125526,0.7474221187771515,7.4072326735401095
14,8,0.8214944455125526,0.7351479590316414,8.634648648091115
15,0,0.7845036063460702,0.7378381613573928,4.666544498867742
15,1,0.7845036063460702,0.7361477792486978,4.83558270973724
15,2,0.7845036063460702,0.7449197904445456,3.95838159015246
15,3,0.7845036063460702,0.752092752673095,3.2410853672975137
15,4,0.7845036063460702,0.6807597485336061,10.37438578124641
15,5,0.7845036063460702,0.3920187491341721,39.24848572118981
15,6,0.7845036063460702,0.7452922382593975,3.9211368086672693
15,7,0.7845036063460702,0.7062444627489248,7.825914359714536
15,8,0.7845036063460702,0.7229236093309408,6.1579997015129395
16,0,0.8085383348387439,0.648811830452901,15.97265043858429
16,1,0.8085383348387439,0.723166586555648,8.53717482830959
16,2,0.8085383348387439,0.7164881505853182,9.20501842534257
16,3,0.8085383348387439,0.6003189365664088,20.821939827233514
16,4,0.8085383348387439,0.6654497430609712,14.308859177777277
16,5,0.8085383348387439,0.5580493351967046,25.04889996420393
16,6,0.8085383348387439,0.7747366117200307,3.380172311871321
16,7,0.8085383348387439,0.6574210452686843,15.111728957005965
16,8,0.8085383348387439,0.7422639159264233,6.627441891232067
17,0,0.7919459475018558,0.6092675354683343,18.26784120335214
17,1,0.7919459475018558,0.675836652088081,11.61092954137748
17,2,0.7919459475018558,0.7100903279127424,8.185561958911336
17,3,0.7919459475018558,0.6831319165535971,10.88140309482587
17,4,0.7919459475018558,0.734814498250105,5.713144925175073
17,5,0.7919459475018558,0.6561712969155924,13.577465058626338
17,6,0.7919459475018558,0.8056910217991615,-1.374507429730576
17,7,0.7919459475018558,0.7170497891416251,7.4896158360230665
17,8,0.7919459475018558,0.6647698875364991,12.717605996535664
18,0,0.7283135249436007,0.6710556404455843,5.725788449801639
18,1,0.7283135249436007,0.6637673904641723,6.454613447942837
18,2,0.7283135249436007,0.7249641125261975,0.33494124174031636
18,3,0.7283135249436007,0.578080014344206,15.023351059939472
18,4,0.7283135249436007,0.5958342313357292,13.247929360787147
18,5,0.7283135249436007,0.47059009712204153,25.772342782155917
18,6,0.7283135249436007,0.79354292154586,-6.522939660225935
18,7,0.7283135249436007,0.633782048256485,9.45314766871157
18,8,0.7283135249436007,0.6872914915192043,4.102203342439637
19,0,0.7977570722681976,0.6869961738223465,11.076089844585113
19,1,0.7977570722681976,0.6823024432505504,11.545462901764713
19,2,0.7977570722681976,0.7299256248476214,6.7831447420576225
19,3,0.7977570722681976,0.6230902198149587,17.466685245323887
19,4,0.7977570722681976,0.5939556176935269,20.38014545746707
19,5,0.7977570722681976,0.4671409000141289,33.06161722540687
19,6,0.7977570722681976,0.7740167461324391,2.3740326135758494
19,7,0.7977570722681976,0.7005283296269559,9.72287426412417
19,8,0.7977570722681976,0.7051096309257985,9.26474413423991
