SVM+RF [hard],SVM+RF [soft],SVM+RF [weighted_soft],SVM+RF [stacking],SVM+RF+RESNET_SE [hard],SVM+RF+RESNET_SE [soft],SVM+RF+RESNET_SE [weighted_soft],SVM+RF+RESNET_SE [stacking],SVM+RESNET_SE [hard],SVM+RESNET_SE [soft],SVM+RESNET_SE [weighted_soft],SVM+RESNET_SE [stacking],RF+RESNET_SE [hard],RF+RESNET_SE [soft],RF+RESNET_SE [weighted_soft],RF+RESNET_SE [stacking]
0.9000335687796831,0.9060930342007291,0.9060930342007291,0.9028379805693849,0.9172650957028122,0.9389276407580507,0.9439702520506621,0.9602795548075986,0.9320032384807375,0.9583683370697426,0.9582292429962729,0.9553171523816235,0.9320032384807375,0.9475059213816269,0.954762499484316,0.9576526938356109
0.8077138410107172,0.7960839414760059,0.7960839414760059,0.7974378609771415,0.8237202279927222,0.8400060980487214,0.8411856216516426,0.8520539110197112,0.8259557959068353,0.8573501326924315,0.8599835193322557,0.8520896046558297,0.8259557959068353,0.8476705027543048,0.8459758643898008,0.8415241944767972
0.8426218181543597,0.8259637436558912,0.8259637436558912,0.8197887600992002,0.8729526654691129,0.8946501320551419,0.8974805141041675,0.891316151478074,0.8945577520305781,0.9252173325096358,0.9179834226980629,0.8959594248256487,0.8945577520305781,0.8977903683082306,0.901168746686609,0.8947300509305867
0.8388107682115974,0.8421715747292684,0.8421715747292684,0.8388975957501155,0.862865732981583,0.8814477497056066,0.8831411294740923,0.8827313196231505,0.8602969372160483,0.8853344499371106,0.8863166147457427,0.8858407843954931,0.8602969372160483,0.8749028767041519,0.8699770891178631,0.8814412654236067
0.8042652517120371,0.8011130504579724,0.8011130504579724,0.8036312093310878,0.8346493569294227,0.8558084551500915,0.8540939066187794,0.8712587783430247,0.8740116833659312,0.8937732347864469,0.8937091246089548,0.8839037066994385,0.8740116833659312,0.877668350000965,0.87515685568911,0.8741277946767527
0.8234392881774706,0.8075863498262876,0.8075863498262876,0.7939210192527577,0.8476890800075159,0.8716469737725417,0.8717384345559982,0.9272942881384144,0.9057980852113593,0.9281328162994125,0.9309571245213939,0.9243791351313785,0.9057980852113593,0.9049821078683091,0.9075119427866054,0.9130554089233183
0.7582753072081415,0.7856745840451191,0.7856745840451191,0.7727121725037065,0.8281115492814799,0.828215169037539,0.8324267299953714,0.8626195517996728,0.8452531284759923,0.8562258626306614,0.8540613604661593,0.8638526081562377,0.8452531284759923,0.8466894624411676,0.8451027135192153,0.8462659902573649
0.6926349754468984,0.7313662661326212,0.7313662661326212,0.7285306868776658,0.749142339812593,0.7810227939979523,0.7901744537622777,0.8242790317006919,0.8409122093625153,0.8027626069716814,0.818008688935989,0.818210518450428,0.8409122093625153,0.8439492931167154,0.8480671137577485,0.8402956195549793
0.7784542053178383,0.7958545422399226,0.7958545422399226,0.7931925083561175,0.8197066164850049,0.8339548845680205,0.8364004302616502,0.8668534914941267,0.8657640857497411,0.8542498274672188,0.8542498274672188,0.864341708710614,0.8657640857497411,0.8688339751840523,0.8754567618330954,0.8701298777901763
0.7298605455735194,0.751835671746339,0.7494966575094102,0.7582935462377407,0.8023105000710077,0.8128581555150349,0.8181772365346265,0.8266533688213071,0.8229863982628072,0.827780783198464,0.8316124833959107,0.8367736079754149,0.8229863982628072,0.8366625041742164,0.8364355535300532,0.8316058263899647
0.6764175957441693,0.7340213329046354,0.7340213329046354,0.7287444818925753,0.7730914646876283,0.8088717817458251,0.8125830741397384,0.8167153591624892,0.8105694274671286,0.829120954789786,0.8298968067849777,0.8172251903146679,0.8105694274671286,0.8094835196738892,0.8094835196738892,0.8182670439893637
0.6852724367396084,0.7399576435080536,0.7399576435080536,0.7380815103887547,0.7983736379973085,0.8132436038725905,0.8168400946217848,0.82212640282348,0.786832906815587,0.8111822915115783,0.81483639899751,0.8189770710234725,0.786832906815587,0.807996574175075,0.8082450569259687,0.8113716160109707
0.7680174319261338,0.7751457660925587,0.7751457660925587,0.7747303546780766,0.8123330875478298,0.8797903251512805,0.8858554891157014,0.9054933914444075,0.9082572012001204,0.907614249091239,0.915357006432518,0.9096921051526508,0.9082572012001204,0.928117201645439,0.928117201645439,0.9260153991212345
0.7363611427329986,0.742581008113142,0.742581008113142,0.7429543860207131,0.7657765440263926,0.7809456147664848,0.7787407662205608,0.809363605215472,0.8003377829096816,0.7843561566138814,0.7884063637590413,0.8083419606141384,0.8003377829096816,0.7838856736390061,0.7900855107101667,0.8114191821795678
0.8291525086155735,0.8312788898027702,0.8312788898027702,0.823416689148829,0.8648937375716459,0.8918705139448785,0.9000177978105383,0.9110689701711358,0.9025924069484389,0.9278141588892024,0.9297321735847297,0.9146460682950024,0.9025924069484389,0.9205478829799828,0.9221530347351852,0.9037431894751554
0.8087149984189221,0.809658274005022,0.809658274005022,0.8065788422329441,0.8386374585003095,0.8609396105416787,0.8630240469604515,0.8936297640367853,0.8036751585075397,0.8890444219704222,0.8849470100397324,0.8972837246832661,0.8036751585075397,0.8559326779645045,0.8568720841448114,0.8498163487647656
0.7889011178336834,0.7786750498753784,0.7786750498753784,0.7836475287605095,0.7989054841614868,0.8332697937973037,0.837915666525532,0.8530862755112105,0.8679324789502041,0.8537420384866312,0.8551968056628207,0.8534321449284812,0.8679324789502041,0.8344200542110024,0.8413957152888982,0.8452068673299267
0.8003173741104742,0.8165837655057341,0.8165837655057341,0.8210745022682464,0.8204107472012231,0.8432627180789163,0.8455368429443068,0.8546755967660802,0.8243258732107972,0.8646594863526469,0.8671937901827671,0.855078457336687,0.8243258732107972,0.8806479095433748,0.8763174889112528,0.8416544100894037
0.7377602508887344,0.745693451345447,0.745693451345447,0.7492521815618702,0.7623223055417974,0.774279375121445,0.7769039423275411,0.7966816803267275,0.793511514442473,0.7871540744529235,0.7897184464759348,0.7962272914380112,0.793511514442473,0.8032175196530909,0.810257730689179,0.7974509265731007
0.7344483912664599,0.7694541950298784,0.7694541950298784,0.7670246728007637,0.8136716035172502,0.8478457202710324,0.8478457202710324,0.8707796952248226,0.8536963366136607,0.860980255438257,0.8586103444282529,0.8663750802402261,0.8536963366136607,0.8482388461305358,0.8567095066926409,0.8673933309216814
0.8477766212286448,0.8646539808919246,0.8646539808919246,0.8471458510054388,0.8789407344860691,0.8933426845807635,0.8991033429415266,0.9061195272986985,0.9044424033359716,0.9080019130187772,0.911172269109241,0.9077466222511856,0.9044424033359716,0.9136156795322101,0.9136156795322101,0.8980191153262884
0.844441056815531,0.8512436097032069,0.8512436097032069,0.8581235670393921,0.8834520960086208,0.9036257247604097,0.9054374838452062,0.9272292981590592,0.9096531814754379,0.9157145965096202,0.9187660817379869,0.9339235417296987,0.9096531814754379,0.9114634834820879,0.9083683270801893,0.9208939836371186
0.7501497150169296,0.7384032433991834,0.7384032433991834,0.7381501957859458,0.7526860022016957,0.7626614396229427,0.7655973767723883,0.7508782879978838,0.7200351834322918,0.7581882771745352,0.7538902325089769,0.7568125878931266,0.7200351834322918,0.7336050657478884,0.7311260428437937,0.7443792738914322
0.7203683413360833,0.7167008421069766,0.7167008421069766,0.7200101145626057,0.754917249247891,0.7656527424703679,0.7677200867517081,0.8314129136992925,0.8052037046720512,0.7946768649988731,0.8050277836250701,0.8231870079089726,0.8052037046720512,0.8121793934938911,0.8143943473950533,0.8319806242983797
0.7907394434391044,0.8474259943292249,0.8474259943292249,0.8360853714663055,0.8810042253782531,0.8947254318066129,0.8964265347665414,0.8984627494562505,0.8697078100179132,0.8861587776111055,0.8889157499112251,0.8984627494562505,0.8697078100179132,0.9012948236467153,0.908554145974724,0.8972920520409422
0.80764422807116,0.83957178008515,0.83957178008515,0.8302847015370302,0.8644532204362475,0.8735829558248395,0.8812191899829429,0.8817715403241475,0.8591185125214976,0.8856313240294544,0.8894828342636829,0.8794738565094535,0.8591185125214976,0.8756461459687266,0.8638716984769617,0.8819058994835393
0.7681083234921882,0.762389460015435,0.762389460015435,0.747108268227922,0.8263433981704177,0.8434822469858604,0.8479613476473495,0.8733341907887673,0.8611446856178568,0.8806090117717698,0.8807701140007573,0.8880148646998036,0.8611446856178568,0.8658345879782128,0.8629931207699388,0.8547081855300169
0.7593831519907634,0.7902558651919265,0.7902558651919265,0.7900241755581854,0.81655578821272,0.8562785069535234,0.8595128895875124,0.8701401976121994,0.8560993454756968,0.8716938960140493,0.8685244239339286,0.8695198502176585,0.8560993454756968,0.8748357227549678,0.8717566680978242,0.8786651160805735
