subject,arch,f1_macro,bal_acc
1,resnet_se,0.6874994573877548,0.6938181630814393
2,resnet_se,0.9015196905164597,0.9051271263711899
3,resnet_se,0.9169373969372276,0.925244374276294
4,resnet_se,0.8715626820072139,0.86153407354393
5,resnet_se,0.6806125501847722,0.701241200759644
6,resnet_se,0.763320608561443,0.7816060972672876
7,resnet_se,0.820424962089044,0.8319075484103878
8,resnet_se,0.8598692878141954,0.879371306987586
9,resnet_se,0.830742826003636,0.8236811613890339
10,resnet_se,0.7848935245545414,0.7956911509543088
11,resnet_se,0.9344556794612648,0.9480535217151211
12,resnet_se,0.9052624377660398,0.9054070929070929
13,resnet_se,0.931110329128063,0.9377939765091796
14,resnet_se,0.8385856826997088,0.8380548137160353
15,resnet_se,0.9414236872148738,0.9460378862352983
16,resnet_se,0.8649662396087238,0.8874458874458875
17,resnet_se,0.8893153642001569,0.8863715552739942
18,resnet_se,0.9026207106801405,0.901303565620426
19,resnet_se,0.851445186541083,0.8665200508868303
20,resnet_se,0.8468475841818778,0.8607728659251365
21,resnet_se,0.8433504398826979,0.8555107224523524
22,resnet_se,0.8211930101984658,0.8193529359359233
23,resnet_se,0.8361289332171776,0.8431710071129356
24,resnet_se,0.8546757235980162,0.8889289357280694
25,resnet_se,0.8987393022746175,0.9224675239787167
26,resnet_se,0.8001486674605305,0.8159639163193301
27,resnet_se,0.8746344516501292,0.8757491824424499
28,resnet_se,0.8696733711950947,0.8622973115874553
29,resnet_se,0.834628269984083,0.8320320424734814
30,resnet_se,0.8455353268664003,0.8522232779751577
31,resnet_se,0.8062198988787563,0.820529953109272
32,resnet_se,0.8617352660428728,0.8774618826716075
33,resnet_se,0.9026432763435243,0.9069652579725175
34,resnet_se,0.9161460578379653,0.93130755763844
35,resnet_se,0.7443235174184231,0.7589368583306186
36,resnet_se,0.8189402056510845,0.8380803171109481
37,resnet_se,0.8852696174275752,0.8779840493464429
38,resnet_se,0.8598430408241603,0.8720992701323756
39,resnet_se,0.8289364785748592,0.8379419191919192
40,resnet_se,0.8187170341474364,0.8139174711223449
