subject,arch,f1_macro,bal_acc
1,resnet_se,0.5187689639482356,0.5082471162990587
2,resnet_se,0.7676259197842156,0.7813610892466614
3,resnet_se,0.8605493274446393,0.8458655409822541
4,resnet_se,0.7065958246339575,0.7416001858846277
5,resnet_se,0.6041352209173957,0.6367990093500315
6,resnet_se,0.7220093975930797,0.7312622175839752
7,resnet_se,0.6834077759895102,0.7113822212547691
8,resnet_se,0.6839967278936496,0.689920297509117
9,resnet_se,0.7185607983838183,0.7173970321750907
10,resnet_se,0.5149580602715486,0.5621741620387488
11,resnet_se,0.8390045186541153,0.8656265787798001
12,resnet_se,0.5960196230447024,0.5883066935301546
13,resnet_se,0.8137149168531197,0.8286485391096672
14,resnet_se,0.6968004120700966,0.7248863728213363
15,resnet_se,0.8089643476674748,0.8249834211447324
16,resnet_se,0.8610585192805815,0.8717076080025313
17,resnet_se,0.7851708314562739,0.784728453396709
18,resnet_se,0.7492702556283534,0.7531302759584624
19,resnet_se,0.8083745191599261,0.8287895242333571
20,resnet_se,0.771802578365603,0.794132806038165
21,resnet_se,0.7500417061385083,0.755793387107911
22,resnet_se,0.7378817160822742,0.7396665499675144
23,resnet_se,0.7358946634322833,0.7553065214355537
24,resnet_se,0.6111023880247701,0.6575197050597508
25,resnet_se,0.7722987391083964,0.8138664874551972
26,resnet_se,0.5933486241302792,0.6458755459369916
27,resnet_se,0.8109849600627448,0.802094069450954
28,resnet_se,0.7273129220023424,0.7185253565735373
29,resnet_se,0.7249017711266058,0.7220338208927917
30,resnet_se,0.623586133570787,0.6440070833556755
31,resnet_se,0.6498202517104121,0.6754897002827174
32,resnet_se,0.7322946322605117,0.7340490073634545
33,resnet_se,0.8028682316774779,0.8039385860851126
34,resnet_se,0.7862438072235429,0.8000422491815764
35,resnet_se,0.6075520212300182,0.6264586629143958
36,resnet_se,0.758474521595336,0.776228268596207
37,resnet_se,0.7922237197338362,0.7830133583312797
38,resnet_se,0.6240124702749865,0.6737038711805792
39,resnet_se,0.7203760749656196,0.7072711951448133
40,resnet_se,0.711313012379836,0.716136387160895
