model,heldout_subject,n_test,acc,bal_acc,f1_macro,best_params,fit_time_sec,infer_ms_per_window
SVM,29,736,0.8641304347826086,0.7841790752012137,0.7845537598148195,"{'clf__C': 1, 'clf__gamma': 'scale'}",47.51122270000633,0.8291984999959823
SVM,30,654,0.8623853211009175,0.7288122278723782,0.7311100705825226,"{'clf__C': 1, 'clf__gamma': 'scale'}",47.563260800001444,0.8869000000413507
SVM,31,758,0.787598944591029,0.6928731040086674,0.6465904390679722,"{'clf__C': 1, 'clf__gamma': 'scale'}",47.362266199983424,1.0907624999526888
SVM,32,686,0.8352769679300291,0.7800324494612165,0.7636922772212494,"{'clf__C': 1, 'clf__gamma': 'scale'}",48.01663530000951,0.8306884999910835
SVM,33,692,0.8511560693641619,0.7749021260046669,0.7665026159916977,"{'clf__C': 1, 'clf__gamma': 'scale'}",48.4744442999945,0.8373139999457635
SVM,34,632,0.8512658227848101,0.7897609688106011,0.7450445655289846,"{'clf__C': 1, 'clf__gamma': 'scale'}",47.84201459999895,0.8478944998933002
SVM,35,852,0.7992957746478874,0.7383168892028513,0.7178254374733248,"{'clf__C': 1, 'clf__gamma': 'scale'}",46.79472929998883,0.8223889999499079
SVM,36,734,0.8065395095367848,0.7212289577728865,0.6930658850354691,"{'clf__C': 1, 'clf__gamma': 'scale'}",47.893674799997825,0.8333525000489317
SVM,37,680,0.8588235294117647,0.7616390776228137,0.7512484678196563,"{'clf__C': 1, 'clf__gamma': 'scale'}",48.56100620000507,0.8565795001049992
SVM,38,671,0.842026825633383,0.7145311065397533,0.708901174100297,"{'clf__C': 1, 'clf__gamma': 'scale'}",47.45169220000389,0.8588809998764191
SVM,39,693,0.836940836940837,0.6665530303030303,0.6543104444893816,"{'clf__C': 1, 'clf__gamma': 'scale'}",48.38109360000817,0.8161140000447631
SVM,40,648,0.8209876543209876,0.6898724742630603,0.6815639306015442,"{'clf__C': 1, 'clf__gamma': 'scale'}",47.70215590001317,0.8567674999358132
