model,n_samples,n_features,subjects,cv_splits,acc_mean,bal_acc_mean,f1_macro_mean,acc_std,bal_acc_std,f1_macro_std,fit_time_mean_sec,pred_time_mean_sec,infer_time_per_window_ms,svm_c,svm_scale,rf_n_estimators,rf_max_depth,sv_support_vectors_mean,sv_frac_mean,sv_n_iter_mean
SVM_RBF_balanced_scaled,26347,36,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",5,0.9081489633793017,0.8654483343245495,0.8590616870167409,0.002128840159953158,0.004499689662269906,0.004341745625579137,5.208819719986058,2.7434858400025406,0.5206448248382245,10.0,1,500,-1,6873.0,0.3260807589311586,14705.466666666665
RF_balanced,26347,36,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",5,0.8957757720050289,0.8325825805103036,0.8399469503921875,0.004536891918219551,0.006851633978145347,0.007244753376736409,7.496507639985066,0.224479140015319,0.04260051239520989,10.0,1,500,-1,,,
LDA_scaled,26347,36,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",5,0.7230427371727439,0.5532475199758573,0.576299304342645,0.005451361072124384,0.008298983283415783,0.00946284251775801,0.05195176000706851,0.00193969999672845,0.00036810642515816794,10.0,1,500,-1,,,
