subject,arch,f1_macro,bal_acc
1,resnet_se,0.5587521066003444,0.5571321372093041
2,resnet_se,0.7723465280167698,0.7661085294874244
3,resnet_se,0.7900737296823459,0.8273931317884973
4,resnet_se,0.8069921142790049,0.7985966817867662
5,resnet_se,0.5822347482577803,0.5903431956524536
6,resnet_se,0.7047753776312693,0.7249921090918936
7,resnet_se,0.7189916342596233,0.7220171143606616
8,resnet_se,0.7589781610244244,0.778897652734862
9,resnet_se,0.7943698662465737,0.7898970283674253
10,resnet_se,0.6913530448210327,0.6901125190598875
11,resnet_se,0.8888146242752769,0.902275373888064
12,resnet_se,0.8181719868614881,0.8466845654345654
13,resnet_se,0.8584152553968769,0.8607618882411362
14,resnet_se,0.812788233380535,0.8105897994298473
15,resnet_se,0.8658943470282077,0.8791527157448148
16,resnet_se,0.8376767490965644,0.86001221001221
17,resnet_se,0.8029064597992912,0.797612888466547
18,resnet_se,0.7987166183070413,0.8001293038356991
19,resnet_se,0.8258567119177341,0.8415526294772936
20,resnet_se,0.8399027013125535,0.8487893951125919
21,resnet_se,0.723616812160873,0.7325632215869972
22,resnet_se,0.7190200717985772,0.7318707669627375
23,resnet_se,0.7541753572519094,0.7697975860827645
24,resnet_se,0.6502617572027805,0.713632817331642
25,resnet_se,0.7732526606181654,0.8096659843239004
26,resnet_se,0.7359104962649219,0.759928191021292
27,resnet_se,0.8466081069093027,0.8474599517226246
28,resnet_se,0.7231880918642187,0.7437712599266124
29,resnet_se,0.8091009255075252,0.805216145279332
30,resnet_se,0.8460400160707537,0.852557843159347
31,resnet_se,0.7473256157875886,0.7547580714099107
32,resnet_se,0.7770760857247135,0.7931068188757542
33,resnet_se,0.9185811481538618,0.9272454844006568
34,resnet_se,0.8488091771805799,0.8654431897759103
35,resnet_se,0.6844556681066837,0.6993184673167494
36,resnet_se,0.7859414530047727,0.7854214704957552
37,resnet_se,0.9076965725403676,0.9060173528005071
38,resnet_se,0.8163089015378544,0.8233640447218251
39,resnet_se,0.7686532760730137,0.772150072150072
40,resnet_se,0.7637825528878184,0.7658093642214224
