model,n_samples,n_features,subjects,cv_splits,acc_mean,bal_acc_mean,f1_macro_mean,acc_std,bal_acc_std,f1_macro_std,fit_time_mean_sec,pred_time_mean_sec,infer_time_per_window_ms,svm_c,svm_scale,rf_n_estimators,rf_max_depth,sv_support_vectors_mean,sv_frac_mean,sv_n_iter_mean
SVM_RBF_balanced_scaled,26347,36,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",5,0.9081489633793017,0.8654483343245495,0.8590616870167409,0.002128840159953158,0.004499689662269906,0.004341745625579137,21.57783300000301,3.226371719993767,0.6122844574323011,5.0,1,300,-1,6873.0,0.3260807589311586,14705.466666666665
RF_balanced,26347,36,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",5,0.895168453339374,0.8315562639574928,0.8391910995957044,0.004766797970882915,0.007689299323441541,0.007652427064929088,60.06519604000205,2.9565390799980378,0.5610769878919872,5.0,1,300,-1,,,
LDA_scaled,26347,36,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",5,0.7230427371727439,0.5532475199758573,0.576299304342645,0.005451361072124384,0.008298983283415783,0.00946284251775801,1.2739149400003953,0.008618380001280457,0.0016355524350553112,5.0,1,300,-1,,,
