model,heldout_subject,n_test,acc,bal_acc,f1_macro,best_params,fit_time_sec,infer_ms_per_window
RF,27,694,0.8847262247838616,0.7896093921439543,0.7971107636128438,"{'clf__max_depth': None, 'clf__n_estimators': 400}",155.7146827999968,0.3512249999766936
RF,28,700,0.8371428571428572,0.7273766766668202,0.7402489002356001,"{'clf__max_depth': None, 'clf__n_estimators': 400}",222.3209859999988,0.3631189999941853
RF,29,736,0.8519021739130435,0.7476944499560786,0.75816709222387,"{'clf__max_depth': None, 'clf__n_estimators': 400}",156.6749650999991,0.4712534999998752
RF,30,654,0.8409785932721713,0.6963606568869727,0.6935411883299316,"{'clf__max_depth': None, 'clf__n_estimators': 500}",224.5187436000051,0.5360439999640221
RF,31,758,0.7810026385224275,0.6584040848336061,0.6351213621350618,"{'clf__max_depth': None, 'clf__n_estimators': 500}",160.0395000999997,0.4711429999952088
RF,32,686,0.8352769679300291,0.7481664547270344,0.7448608710474645,"{'clf__max_depth': None, 'clf__n_estimators': 200}",222.0310621000026,0.2105124999798135
RF,33,692,0.8945086705202312,0.8225823178636247,0.8267862517064728,"{'clf__max_depth': None, 'clf__n_estimators': 500}",322.5737760999982,0.4208199999993667
RF,34,632,0.8591772151898734,0.7883800366300366,0.7734280771661471,"{'clf__max_depth': None, 'clf__n_estimators': 400}",409.8513892999981,0.4964190000100643
RF,35,852,0.778169014084507,0.7086548670012616,0.6872915452680083,"{'clf__max_depth': None, 'clf__n_estimators': 500}",153.0999331999992,0.47969049999665
RF,36,734,0.8365122615803815,0.7554890661938534,0.7423164901569244,"{'clf__max_depth': None, 'clf__n_estimators': 500}",229.17572870000004,0.5292459999691346
RF,37,680,0.901470588235294,0.8147594381659939,0.8325588135259927,"{'clf__max_depth': None, 'clf__n_estimators': 500}",158.4863578000004,0.5221015000279294
RF,38,671,0.8688524590163934,0.7255580058807806,0.7425474768334447,"{'clf__max_depth': None, 'clf__n_estimators': 400}",225.01126549999756,0.4885379999905126
RF,39,693,0.8715728715728716,0.7071158008658008,0.7093706501273807,"{'clf__max_depth': None, 'clf__n_estimators': 500}",309.9278897999975,0.5436240000199177
RF,40,648,0.8657407407407407,0.7450964053854805,0.7456548017069585,"{'clf__max_depth': None, 'clf__n_estimators': 500}",448.0681927999976,0.6003885000245646
