window_ms,model,infer_ms_base,infer_ms_ext,infer_overhead_pct,fit_sec_base,fit_sec_ext,fit_overhead_pct,f1_base,f1_ext,f1_delta,bal_acc_base,bal_acc_ext,bal_acc_delta
250,RF_balanced,0.023635563820315,0.0221955137190939,-6.092725826931034,4.412922100001015,4.568626680015586,3.528378169524809,0.8395444330477375,0.8409345701779489,0.0013901371302114107,0.831885592171194,0.8325906391777069,0.000705047006512971
250,SVM_RBF_balanced_scaled,0.5312386647437108,0.6705577371247294,26.225326134390325,4.223720220010728,7.147438540006988,69.22140122218686,0.8507747032085831,0.8354444073029267,-0.015330295905656377,0.8586179813701756,0.8420865529737004,-0.016531428396475256
