subject,arch,f1_macro,bal_acc
1,resnet_se,0.6210304625360227,0.6334887354978818
2,resnet_se,0.8769009725906278,0.8814959510546212
3,resnet_se,0.9269356921639998,0.9355837778263478
4,resnet_se,0.875518207328968,0.8755800359349726
5,resnet_se,0.6459192612791901,0.6702333415537929
6,resnet_se,0.8081107865456649,0.8177179921254792
7,resnet_se,0.7081824012410993,0.7158205435470433
8,resnet_se,0.8415514727881879,0.8568439312625359
9,resnet_se,0.815768281060598,0.8152980378979078
10,resnet_se,0.7467545517545517,0.7583370576791629
11,resnet_se,0.9351404879123215,0.9456822974337846
12,resnet_se,0.9011884339649494,0.9047202797202798
13,resnet_se,0.9283590820825267,0.9332456327921528
14,resnet_se,0.850976329945381,0.8555961211862596
15,resnet_se,0.9227737282568143,0.9376989413579798
16,resnet_se,0.8807166664144548,0.9065247252747253
17,resnet_se,0.8336111601457538,0.8364595431668602
18,resnet_se,0.8444975023560799,0.8442205323746022
19,resnet_se,0.8507056406671192,0.8615784555877226
20,resnet_se,0.8292140514032396,0.8452543375968997
21,resnet_se,0.8557203299164502,0.8570474464161415
22,resnet_se,0.8367733556121524,0.8474590614778366
23,resnet_se,0.8288615856908508,0.8434471389833014
24,resnet_se,0.7782156943585514,0.822938279580715
25,resnet_se,0.8839352576557301,0.9102039103513302
26,resnet_se,0.799591389567943,0.8167159996784605
27,resnet_se,0.8874347734404001,0.8828176431863068
28,resnet_se,0.8110864333588232,0.8064647584066644
29,resnet_se,0.8680761518744617,0.8678882032190622
30,resnet_se,0.8450777262123956,0.8425230784253341
31,resnet_se,0.8278231158979912,0.8371778663662279
32,resnet_se,0.8445185509905411,0.8515831464043127
33,resnet_se,0.8864557062719495,0.8961152882205514
34,resnet_se,0.912766493218134,0.9332551578323637
35,resnet_se,0.7096123217244726,0.7214986011781135
36,resnet_se,0.771147886948361,0.7883813570671605
37,resnet_se,0.8434945017480686,0.8356994627956414
38,resnet_se,0.8426589918739674,0.8606300047650594
39,resnet_se,0.859446756735157,0.8550126262626263
40,resnet_se,0.8617749208442198,0.8640657617833245
