subject,arch,f1_macro,bal_acc
1,resnet_se,0.6997625465280451,0.7026184031703613
2,resnet_se,0.7855414852921778,0.7931466599698644
3,resnet_se,0.9044270535876706,0.9236321854246383
4,resnet_se,0.9168187303701323,0.9279602900898494
5,resnet_se,0.7054838070458638,0.7512285685805422
6,resnet_se,0.840640904841612,0.8653722721437741
7,resnet_se,0.8334911730862695,0.829342692328743
8,resnet_se,0.8587608963041813,0.8744913177135261
9,resnet_se,0.7795041865338341,0.7952650527590902
10,resnet_se,0.7564535006278126,0.7731848235486777
11,resnet_se,0.9316826419805051,0.9444444444444444
12,resnet_se,0.9381758015333883,0.9473791066814322
13,resnet_se,0.9610893729925989,0.9665603816035531
14,resnet_se,0.8449067238931424,0.8523848508122702
15,resnet_se,0.939195561788759,0.9463589893629096
16,resnet_se,0.8712892951926369,0.9049440059042484
17,resnet_se,0.8733248743760661,0.873272613807743
18,resnet_se,0.9330764213274042,0.9358244166975903
19,resnet_se,0.922348871291618,0.9369536181249233
20,resnet_se,0.8492144725911918,0.8726418757467144
21,resnet_se,0.8995950707612622,0.9045476513476456
22,resnet_se,0.817943080988264,0.836887036775707
23,resnet_se,0.8105785236767021,0.8375574683714218
24,resnet_se,0.7511123999934719,0.7923715895932841
25,resnet_se,0.8667949784633002,0.8957159574164455
26,resnet_se,0.8065387886976492,0.8374718919785981
27,resnet_se,0.941386493987545,0.939890276896356
28,resnet_se,0.8846563881769236,0.8934407096171801
29,resnet_se,0.8921097371895245,0.8977080021197668
30,resnet_se,0.933500559668784,0.9431516917342574
31,resnet_se,0.8406638619869893,0.8621110622300432
32,resnet_se,0.8970923441634906,0.9170386904761905
33,resnet_se,0.9351938823164729,0.939226887300973
34,resnet_se,0.9176732226678895,0.9348955381002511
35,resnet_se,0.740221445521232,0.771515130662936
36,resnet_se,0.8506306717196837,0.8561992718541932
37,resnet_se,0.879801949804992,0.8721099550931484
38,resnet_se,0.9045504388587196,0.9090909090909091
39,resnet_se,0.8493892335534667,0.8612944925444925
40,resnet_se,0.830443038174469,0.8105799373040752
