subject,arch,f1_macro,bal_acc
1,resnet_se,0.5799466101270888,0.5871972655584021
2,resnet_se,0.8082306875019696,0.8094676890865933
3,resnet_se,0.7636655763380145,0.8130240328498551
4,resnet_se,0.7993578290352028,0.7918326268003215
5,resnet_se,0.5513502259807107,0.5819676503904193
6,resnet_se,0.674000525791054,0.6786420726832794
7,resnet_se,0.7138710091501079,0.7191538768803765
8,resnet_se,0.7787640780050646,0.7839420269652828
9,resnet_se,0.7996847984787364,0.8056190166372339
10,resnet_se,0.7482636988384115,0.7494167017193334
11,resnet_se,0.8987180884468083,0.9230173989922833
12,resnet_se,0.8001590178285107,0.8136863136863137
13,resnet_se,0.7839966997317136,0.7794192995753515
14,resnet_se,0.7948716567322447,0.8051371931098609
15,resnet_se,0.8782582250282451,0.8841634781319516
16,resnet_se,0.8462921254003046,0.8760316072816074
17,resnet_se,0.7959797411383923,0.7951536268609439
18,resnet_se,0.7338041977392917,0.7333081889041191
19,resnet_se,0.8196777463381357,0.8404583915586022
20,resnet_se,0.8009651732388914,0.8097469360236932
21,resnet_se,0.7637323619760923,0.7762888609841797
22,resnet_se,0.7288448951720969,0.745761032794411
23,resnet_se,0.7738269109667102,0.7868059843117119
24,resnet_se,0.6531609666465967,0.7222751408085772
25,resnet_se,0.7630665430355001,0.7976419862632889
26,resnet_se,0.7118607531064554,0.7284648653076072
27,resnet_se,0.7835029222508383,0.7836295808646039
28,resnet_se,0.7772005575815704,0.7923717021301878
29,resnet_se,0.8406732178867639,0.8348338583338871
30,resnet_se,0.7969128421829427,0.806270170931825
31,resnet_se,0.730028784580534,0.7472614859231768
32,resnet_se,0.7710763150208748,0.7967445797812482
33,resnet_se,0.8623863873953628,0.861994641776856
34,resnet_se,0.8819828247721808,0.8945933527257057
35,resnet_se,0.6960859281510328,0.7119505811601344
36,resnet_se,0.7410026655076709,0.7423485556487208
37,resnet_se,0.8554347521340034,0.8507709992644306
38,resnet_se,0.8129779577147999,0.8201662250270213
39,resnet_se,0.7437992304242886,0.7466143578643579
40,resnet_se,0.7198107052565559,0.736943263541749
