subject,arch,f1_macro,bal_acc
1,resnet_se,0.6296956049423423,0.6297775959843027
2,resnet_se,0.8858195966790068,0.8886951626439638
3,resnet_se,0.9281342916506187,0.9433346974269784
4,resnet_se,0.902854652447912,0.9037050794519825
5,resnet_se,0.6606856734036968,0.6727385298981793
6,resnet_se,0.8094968533760956,0.829029350615669
7,resnet_se,0.8026473118898099,0.8056250763543721
8,resnet_se,0.8494059486748983,0.8641896862827095
9,resnet_se,0.8252166551674052,0.8262081501235697
10,resnet_se,0.7445092138398895,0.751394986592355
11,resnet_se,0.9256157569640094,0.9391887909402781
12,resnet_se,0.9090136762795955,0.9151473526473526
13,resnet_se,0.9363252437531547,0.9437595484189434
14,resnet_se,0.8184695819283363,0.8228787338637145
15,resnet_se,0.8968772719513517,0.909039140865688
16,resnet_se,0.8536057478973094,0.8801268176268177
17,resnet_se,0.8718255893128724,0.866673705698096
18,resnet_se,0.917056407651998,0.9221217735752618
19,resnet_se,0.8493497719047516,0.862961510389637
20,resnet_se,0.830210186777957,0.844968406605592
21,resnet_se,0.8410590258637797,0.8531112764501423
22,resnet_se,0.795475351824122,0.8118845961911842
23,resnet_se,0.830129669961391,0.8409587042145784
24,resnet_se,0.783316726128609,0.8229008390913876
25,resnet_se,0.8516224426563557,0.8864432111106744
26,resnet_se,0.8199560722794466,0.8358146856291101
27,resnet_se,0.8885741309589972,0.8858161124402555
28,resnet_se,0.8268172030377343,0.842532290924915
29,resnet_se,0.8532776447841285,0.8559293086485833
30,resnet_se,0.8586113752767333,0.859089219051625
31,resnet_se,0.8033530011240492,0.8129071602967505
32,resnet_se,0.8539623025823777,0.8680455862487321
33,resnet_se,0.9162951799661871,0.9269618010543601
34,resnet_se,0.8918532453547261,0.9077042999892264
35,resnet_se,0.7147088208002261,0.7247359719472608
36,resnet_se,0.7693467802168371,0.776353806379485
37,resnet_se,0.8492310437443011,0.8389834330865181
38,resnet_se,0.868332107145571,0.8809155015515497
39,resnet_se,0.8555163401667617,0.8688167388167389
40,resnet_se,0.8613488697949458,0.8593501634300373
