subject,channel,alpha,f1,drop_pp
5,5,0.75,0.6445571389860342,1.148454610374705
5,5,0.5,0.6475183324672326,0.8523352622548663
5,5,0.25,0.6491738010227436,0.6867884067037644
5,5,0.0,0.6339742447894114,2.206744030036978
5,6,1.0,0.6560416850897812,0.0
5,6,0.75,0.6523781433790108,0.3663541710770435
5,6,0.5,0.6552829283099653,0.07587567798159611
5,6,0.25,0.6541383823158642,0.19033027739170372
5,6,0.0,0.6642547569693511,-0.8213071879569878
5,7,1.0,0.6560416850897812,0.0
5,7,0.75,0.6649550559090033,-0.8913370819222055
5,7,0.5,0.6734073393422705,-1.736565425248926
5,7,0.25,0.6716024599052517,-1.5560774815470468
5,7,0.0,0.6737734205173478,-1.7731735427566564
5,8,1.0,0.6560416850897812,0.0
5,8,0.75,0.660934709616087,-0.48930245263058003
5,8,0.5,0.6540978416597356,0.1943843430045611
5,8,0.25,0.6459467113447345,1.0094973745046754
5,8,0.0,0.6462660409836478,0.9775644106133408
6,0,1.0,0.8034369730798302,0.0
6,0,0.75,0.8105579085338974,-0.7120935454067223
6,0,0.5,0.8067185223244778,-0.328154924464763
6,0,0.25,0.7914634300416865,1.1973543038143686
6,0,0.0,0.7634605734090552,3.9976399670775042
6,1,1.0,0.8034369730798302,0.0
6,1,0.75,0.813933214593765,-1.04962415139348
6,1,0.5,0.7985493698916113,0.4887603188218903
6,1,0.25,0.7900182636137858,1.3418709466044398
6,1,0.0,0.7705836826262785,3.2853290453551676
6,2,1.0,0.8034369730798302,0.0
6,2,0.75,0.8101914379345619,-0.6754464854731745
6,2,0.5,0.8135807583762475,-1.0143785296417351
6,2,0.25,0.811832439416591,-0.8395466336760804
6,2,0.0,0.8123307964458499,-0.8893823366019737
6,3,1.0,0.8034369730798302,0.0
6,3,0.75,0.8013556087077519,0.2081364372078287
6,3,0.5,0.8193073177889932,-1.5870344709163042
6,3,0.25,0.8208028379755924,-1.7365864895762195
6,3,0.0,0.8315296102063554,-2.809263712652521
6,4,1.0,0.8034369730798302,0.0
6,4,0.75,0.7939718066203578,0.9465166459472374
6,4,0.5,0.7735089746047814,2.992799847504879
6,4,0.25,0.7666165464539797,3.68204266258505
6,4,0.0,0.7903827752736565,1.3054197806173673
6,5,1.0,0.8034369730798302,0.0
6,5,0.75,0.8049712492296682,-0.1534276149838032
6,5,0.5,0.8001607919595538,0.3276181120276389
6,5,0.25,0.8029028909698452,0.05340821099849569
6,5,0.0,0.808309579911634,-0.4872606831803794
6,6,1.0,0.8034369730798302,0.0
6,6,0.75,0.7963216664115701,0.7115306668260102
6,6,0.5,0.7939807790506264,0.9456194029203835
6,6,0.25,0.7903424308407427,1.3094542239087459
6,6,0.0,0.7959899253260035,0.7447047753826652
6,7,1.0,0.8034369730798302,0.0
6,7,0.75,0.7960539727067213,0.7383000373108906
6,7,0.5,0.7847474717301424,1.8689501349687831
6,7,0.25,0.765965496400415,3.7471476679415194
6,7,0.0,0.7470466282658326,5.639034481399763
6,8,1.0,0.8034369730798302,0.0
6,8,0.75,0.7884433960459158,1.4993577033914351
6,8,0.5,0.7801539927163977,2.328298036343246
6,8,0.25,0.7718875149529308,3.1549458126899355
6,8,0.0,0.7326738868343874,7.07630862454428
7,0,1.0,0.8025031679813759,0.0
7,0,0.75,0.8044390490235825,-0.19358810422066552
7,0,0.5,0.816473180516012,-1.3970012534636145
7,0,0.25,0.8009197050090358,0.15834629723401328
7,0,0.0,0.7861711479648833,1.6332020016492588
7,1,1.0,0.8025031679813759,0.0
7,1,0.75,0.7875973058262572,1.4905862155118688
7,1,0.5,0.765847888841801,3.6655279139574892
7,1,0.25,0.7705032576978839,3.199991028349203
7,1,0.0,0.764457712051699,3.8045455929676897
7,2,1.0,0.8025031679813759,0.0
7,2,0.75,0.804450572539794,-0.1947404558418131
7,2,0.5,0.7817541024085684,2.0749065572807535
7,2,0.25,0.7680132152599181,3.448995272145783
7,2,0.0,0.7814680221514523,2.1035145829923607
7,3,1.0,0.8025031679813759,0.0
7,3,0.75,0.816841152789749,-1.4337984808373117
7,3,0.5,0.8093146303311579,-0.6811462349782027
7,3,0.25,0.810693238013594,-0.8190070032218166
7,3,0.0,0.7991185016649677,0.33846663164082136
7,4,1.0,0.8025031679813759,0.0
7,4,0.75,0.7762756047866152,2.6227563194760717
7,4,0.5,0.7697035120417735,3.2799655939602435
7,4,0.25,0.7678250657387787,3.4678102242597153
7,4,0.0,0.7754427400171886,2.7060427964187284
7,5,1.0,0.8025031679813759,0.0
7,5,0.75,0.7982907827328612,0.42123852485146385
7,5,0.5,0.6977932953666979,10.470987261467801
7,5,0.25,0.696665691333813,10.583747664756293
7,5,0.0,0.7198734120436405,8.262975593773536
7,6,1.0,0.8025031679813759,0.0
7,6,0.75,0.8016942464325392,0.08089215488367163
7,6,0.5,0.7959287132969959,0.6574454684380004
7,6,0.25,0.7862931970663929,1.6209970914982996
7,6,0.0,0.7763340593886772,2.616910859269872
7,7,1.0,0.8025031679813759,0.0
7,7,0.75,0.80080814689545,0.16950210859258963
7,7,0.5,0.7954217934833707,0.7081374498005166
7,7,0.25,0.8009992201702194,0.15039478111564808
7,7,0.0,0.7787769139516694,2.3726254029706517
7,8,1.0,0.8025031679813759,0.0
7,8,0.75,0.8060197788341585,-0.35166108527826534
7,8,0.5,0.7968012128191608,0.5701955162215055
7,8,0.25,0.7898819765245225,1.2621191456853365
7,8,0.0,0.7828118873445548,1.969128063682113
8,0,1.0,0.8041774943628918,0.0
8,0,0.75,0.8052720635390908,-0.10945691761989895
8,0,0.5,0.8088816493730927,-0.4704155010200939
8,0,0.25,0.7980546262268753,0.6122868136016479
8,0,0.0,0.7995004932707268,0.46770010921649563
8,1,1.0,0.8041774943628918,0.0
8,1,0.75,0.8088452823246614,-0.4667787961769587
8,1,0.5,0.8057117370634075,-0.153424270051572
8,1,0.25,0.8117145581308942,-0.753706376800245
8,1,0.0,0.8020794666575461,0.20980277053456176
8,2,1.0,0.8041774943628918,0.0
8,2,0.75,0.802276353678481,0.19011406844107182
8,2,0.5,0.8177278885525612,-1.3550394189669412
8,2,0.25,0.821055284527016,-1.6877790164124273
8,2,0.0,0.8255951988823813,-2.1417704519489544
8,3,1.0,0.8041774943628918,0.0
8,3,0.75,0.7836935791237759,2.0483915239115857
8,3,0.5,0.7791619612606547,2.501553310223703
8,3,0.25,0.7804889189757611,2.368857538713065
8,3,0.0,0.7870613669348154,1.7116127428076333
8,4,1.0,0.8041774943628918,0.0
8,4,0.75,0.79261696304496,1.1560531317931777
8,4,0.5,0.7772339652224177,2.6943529140474043
8,4,0.25,0.7716710094963084,3.2506484866583363
8,4,0.0,0.7810778878621507,2.3099606500741054
8,5,1.0,0.8041774943628918,0.0
8,5,0.75,0.7865275088794208,1.7649985483470965
8,5,0.5,0.7720048809710873,3.217261339180444
8,5,0.25,0.7827760474819299,2.1401446880961905
8,5,0.0,0.7905787429821491,1.3598751380742624
8,6,1.0,0.8041774943628918,0.0
8,6,0.75,0.7985830113733662,0.5594482989525584
8,6,0.5,0.8011475040588638,0.3029990304027952
8,6,0.25,0.8036944401165005,0.0483054246391279
8,6,0.0,0.804896370024442,-0.07188756615502667
8,7,1.0,0.8041774943628918,0.0
8,7,0.75,0.8123489850819271,-0.8171490719035335
8,7,0.5,0.8257413685605175,-2.156387419762573
8,7,0.25,0.8075412954797835,-0.3363801116891718
8,7,0.0,0.770311058253067,3.386643610982476
8,8,1.0,0.8041774943628918,0.0
8,8,0.75,0.7945161553647251,0.966133899816668
8,8,0.5,0.7962717716888794,0.790572267401235
8,8,0.25,0.7900954566123977,1.4082037750494103
