subject,channel,alpha,f1,drop_pp
3,8,0.0,0.9131024400441482,0.4089274211299343
4,0,1.0,0.8293275452630596,0.0
4,0,0.75,0.821240985622613,0.8086559640446578
4,0,0.5,0.8193419060740976,0.9985639188962003
4,0,0.25,0.8146563356114918,1.4671209651567874
4,0,0.0,0.817559024810044,1.1768520453015574
4,1,1.0,0.8293275452630596,0.0
4,1,0.75,0.8082208726966702,2.110667256638943
4,1,0.5,0.7863626283241237,4.296491693893589
4,1,0.25,0.7695416757222684,5.978586954079123
4,1,0.0,0.7627474640069313,6.658008125612835
4,2,1.0,0.8293275452630596,0.0
4,2,0.75,0.8273167411599675,0.20108041030921786
4,2,0.5,0.8291033203632528,0.022422489980677973
4,2,0.25,0.8360112638197567,-0.6683718556697027
4,2,0.0,0.8349989866664923,-0.5671441403432675
4,3,1.0,0.8293275452630596,0.0
4,3,0.75,0.8397551969599669,-1.0427651696907292
4,3,0.5,0.8522270830529007,-2.2899537789841107
4,3,0.25,0.8646396669675241,-3.5312121704464516
4,3,0.0,0.8644088574555999,-3.5081312192540293
4,4,1.0,0.8293275452630596,0.0
4,4,0.75,0.9074530351795119,-7.8125489916452295
4,4,0.5,0.9014801379304817,-7.215259266742202
4,4,0.25,0.894516097006623,-6.518855174356341
4,4,0.0,0.9020772778625328,-7.2749732599473145
4,5,1.0,0.8293275452630596,0.0
4,5,0.75,0.8101052488160034,1.9222296447056197
4,5,0.5,0.8110506321981931,1.8276913064866562
4,5,0.25,0.8259742463231934,0.3353298939866245
4,5,0.0,0.8231277890464862,0.6199756216573427
4,6,1.0,0.8293275452630596,0.0
4,6,0.75,0.8459032783073703,-1.6575733044310703
4,6,0.5,0.8784627198391873,-4.9135174576127705
4,6,0.25,0.8700979935650922,-4.077044830203258
4,6,0.0,0.8843592775829398,-5.503173231988012
4,7,1.0,0.8293275452630596,0.0
4,7,0.75,0.8218851236146633,0.7442421648396369
4,7,0.5,0.8104550526540235,1.8872492609036118
4,7,0.25,0.8115234276392628,1.7804117623796856
4,7,0.0,0.8119028598250765,1.7424685437983145
4,8,1.0,0.8293275452630596,0.0
4,8,0.75,0.8503128688140194,-2.0985323550959722
4,8,0.5,0.8666967994967322,-3.7369254233672544
4,8,0.25,0.851621229392647,-2.229368412958732
4,8,0.0,0.8409833157943692,-1.1655770531309617
5,0,1.0,0.658951394837171,0.0
5,0,0.75,0.655877693563305,0.30737012738659697
5,0,0.5,0.6643937382580214,-0.5442343420850371
5,0,0.25,0.6597186001881521,-0.07672053509810706
5,0,0.0,0.6515347969847439,0.7416597852427098
5,1,1.0,0.658951394837171,0.0
5,1,0.75,0.6609262931856803,-0.19748983485092797
5,1,0.5,0.6573893118314589,0.1562083005712145
5,1,0.25,0.6630346403400953,-0.4083245502924271
5,1,0.0,0.6713030308229143,-1.2351635985743292
5,2,1.0,0.658951394837171,0.0
5,2,0.75,0.6670025008241658,-0.8051105986994767
5,2,0.5,0.6617398182035173,-0.27884233663463265
5,2,0.25,0.6610935316309509,-0.21421367937798363
5,2,0.0,0.6576883129672983,0.1263081869872673
5,3,1.0,0.658951394837171,0.0
5,3,0.75,0.6871808474308717,-2.822945259370069
5,3,0.5,0.704037120998215,-4.5085726161044
5,3,0.25,0.7038083160998478,-4.485692126267682
5,3,0.0,0.6941998084558402,-3.524841361866915
5,4,1.0,0.658951394837171,0.0
5,4,0.75,0.6510059811525241,0.7945413684646963
5,4,0.5,0.6465276467034555,1.2423748133715495
5,4,0.25,0.6353967560632235,2.355463877394748
5,4,0.0,0.6253716348813999,3.3579759955771116
5,5,1.0,0.658951394837171,0.0
5,5,0.75,0.6532173448343345,0.5734050002836555
5,5,0.5,0.6487428849928127,1.0208509844358282
5,5,0.25,0.629563186031116,2.938820880605497
5,5,0.0,0.618833498715015,4.011789612215599
5,6,1.0,0.658951394837171,0.0
5,6,0.75,0.653516707542075,0.5434687295095997
5,6,0.5,0.6535679324300303,0.5383462407140716
5,6,0.25,0.6554447848367674,0.35066100004036427
5,6,0.0,0.6617310129994008,-0.27796181622298244
5,7,1.0,0.658951394837171,0.0
5,7,0.75,0.6546834525718515,0.42679422653195687
5,7,0.5,0.6569585854273432,0.19928094098278226
5,7,0.25,0.6562898043843373,0.2661590452833762
5,7,0.0,0.6607114657804738,-0.17600709433027717
5,8,1.0,0.658951394837171,0.0
5,8,0.75,0.663436150387515,-0.44847555503439995
5,8,0.5,0.6682587290440665,-0.9307334206895446
5,8,0.25,0.6503038226738471,0.8647572163323902
5,8,0.0,0.6480098102812738,1.0941584555897221
6,0,1.0,0.762952087924452,0.0
6,0,0.75,0.7539155129646857,0.9036574959766286
6,0,0.5,0.7553986610435539,0.7553426880898106
6,0,0.25,0.7604005448776905,0.25515430467615285
6,0,0.0,0.7625237652993087,0.04283226251433625
6,1,1.0,0.762952087924452,0.0
6,1,0.75,0.7472430766386594,1.5709011285792607
6,1,0.5,0.745130202965467,1.7821884958985068
6,1,0.25,0.7300910792759608,3.2861008648491175
6,1,0.0,0.7333182095259205,2.963387839853149
6,2,1.0,0.762952087924452,0.0
6,2,0.75,0.7789733190993434,-1.6021231174891404
6,2,0.5,0.7773748786043868,-1.4422790679934794
6,2,0.25,0.7752489806016346,-1.2296892677182591
6,2,0.0,0.7634928450859236,-0.05407571614716167
6,3,1.0,0.762952087924452,0.0
6,3,0.75,0.7749886116596707,-1.2036523735218685
6,3,0.5,0.7833360659623181,-2.038397803786607
6,3,0.25,0.7959879100001693,-3.3035822075717314
6,3,0.0,0.8005141599316644,-3.75620720072124
6,4,1.0,0.762952087924452,0.0
6,4,0.75,0.7550292679377294,0.7922819986722618
6,4,0.5,0.7364063174804001,2.654577044405193
6,4,0.25,0.7330680674233749,2.988402050107708
6,4,0.0,0.7244072814224064,3.8544806502045614
6,5,1.0,0.762952087924452,0.0
6,5,0.75,0.7518402548120615,1.1111833112390501
6,5,0.5,0.7408575016785163,2.2094586245935743
6,5,0.25,0.7438560970077864,1.9095990916665584
6,5,0.0,0.7524110600014429,1.054102792300915
6,6,1.0,0.762952087924452,0.0
