subject,arch,f1_macro,bal_acc
1,resnet_se,0.6678442682656442,0.6662172250801495
2,resnet_se,0.8945131053173054,0.8995703673393931
3,resnet_se,0.9034854402932784,0.9171621194294989
4,resnet_se,0.8964279862937621,0.9014784171205262
5,resnet_se,0.6629105689560938,0.6769385314477228
6,resnet_se,0.7547937417984936,0.7808206936304163
7,resnet_se,0.7456003774761553,0.7438288646293605
8,resnet_se,0.8464668582667247,0.8618164780955478
9,resnet_se,0.8114621698516213,0.8089975905681827
10,resnet_se,0.797811052919796,0.8065421420684578
11,resnet_se,0.9198752023357744,0.9381916607296648
12,resnet_se,0.9003362213329552,0.9137425074925075
13,resnet_se,0.9125767799658215,0.9232775654108145
14,resnet_se,0.8296127871866318,0.8403584994840775
15,resnet_se,0.9000087967864105,0.9152906606588507
16,resnet_se,0.859365096481145,0.886743117993118
17,resnet_se,0.8402808327253946,0.8388677717946011
18,resnet_se,0.8989094113954292,0.9104958994493877
19,resnet_se,0.8365582069386914,0.8562548854305144
20,resnet_se,0.8593253800252577,0.8805484552439585
21,resnet_se,0.8719316502581429,0.8830366663049974
22,resnet_se,0.8275150091662782,0.8418115641991886
23,resnet_se,0.8064083427883223,0.8225952572858146
24,resnet_se,0.8055211846874103,0.8477083085751151
25,resnet_se,0.9000140188572883,0.9270769178449325
26,resnet_se,0.7734176110040927,0.7920698302112803
27,resnet_se,0.878838057596969,0.873670766497
28,resnet_se,0.8389399451179675,0.8351479940497564
29,resnet_se,0.8334355273209761,0.8356383444766445
30,resnet_se,0.8462330081371789,0.8462530577192231
31,resnet_se,0.8085233303251659,0.8254638047186555
32,resnet_se,0.8436395551744085,0.8565617399231813
33,resnet_se,0.9018799483243022,0.9163821190908306
34,resnet_se,0.892153895768822,0.9150612341090282
35,resnet_se,0.7258328182240945,0.7427441607149221
36,resnet_se,0.7990644610377313,0.8180031137546728
37,resnet_se,0.8533203712391733,0.8440854739028446
38,resnet_se,0.8688550294206125,0.8792831781783527
39,resnet_se,0.8479024050909818,0.8527182539682541
40,resnet_se,0.8298581823636312,0.8244943941992681
