subject,arch,f1_macro,bal_acc
1,resnet_se,0.5349380456822166,0.546267724390231
2,resnet_se,0.8258141475208385,0.8441547158968681
3,resnet_se,0.7911481769709225,0.8213376326545687
4,resnet_se,0.8278319027806339,0.8337200277739298
5,resnet_se,0.6039225509782467,0.6342251350138264
6,resnet_se,0.6559792546634652,0.6858284277891065
7,resnet_se,0.61637269942652,0.6247225505174252
8,resnet_se,0.7706525945618521,0.8049546383848709
9,resnet_se,0.780951315802847,0.7860691228095262
10,resnet_se,0.637566706690681,0.662110915400389
11,resnet_se,0.9013119971018055,0.9117904567342769
12,resnet_se,0.8179178178175721,0.8422202797202798
13,resnet_se,0.8226262187580196,0.8418067870094296
14,resnet_se,0.6898244550589123,0.6894446118302575
15,resnet_se,0.6422087536424109,0.6592630397387377
16,resnet_se,0.7109351307915901,0.7570554445554445
17,resnet_se,0.7278435472979661,0.7328546791961426
18,resnet_se,0.7207366186992672,0.7366960800827079
19,resnet_se,0.6787435440174927,0.6867474406830544
20,resnet_se,0.726687407693244,0.7431519448376546
21,resnet_se,0.8069413008029178,0.8296561427063618
22,resnet_se,0.7850673360847811,0.8067660258726616
23,resnet_se,0.7341601852020607,0.7567126078171167
24,resnet_se,0.6362580116994154,0.6837905873094021
25,resnet_se,0.8269893594665685,0.8657004746135419
26,resnet_se,0.726445499188779,0.7559642416142422
27,resnet_se,0.8664368097849695,0.8744793590134716
28,resnet_se,0.6447376100294396,0.653859625832537
29,resnet_se,0.6955526084522112,0.7017711614835365
30,resnet_se,0.6887911079397588,0.7024926827558406
31,resnet_se,0.6963960770412383,0.7383484777321869
32,resnet_se,0.7606003798298302,0.7862632361071114
33,resnet_se,0.7973476890510333,0.8242571947109152
34,resnet_se,0.8401198987356897,0.8753421676362853
35,resnet_se,0.6199795519307171,0.6417878751569175
36,resnet_se,0.5596139813276169,0.5832521049505642
37,resnet_se,0.7488252388796922,0.7559787976499125
38,resnet_se,0.7608266758687161,0.7870996187952535
39,resnet_se,0.7757746046822703,0.7943253968253968
40,resnet_se,0.798006875085164,0.8046093641273889
