model,heldout_subject,n_test,acc,bal_acc,f1_macro,best_params,fit_time_sec,infer_ms_per_window,feat_sel,n_features_used
SVM,33,1202,0.8219633943427621,0.7494036149654181,0.7419421958904654,"{'clf__C': 1, 'clf__gamma': 'scale'}",2945.0525660999992,2.6790340000297874,none,72
SVM,34,1091,0.8359303391384051,0.7657398848849646,0.7407783838472277,"{'clf__C': 1, 'clf__gamma': 'scale'}",1050.0520187999937,2.868324000010034,none,72
SVM,35,1443,0.7623007623007623,0.7047658151917693,0.6812034485796115,"{'clf__C': 1, 'clf__gamma': 'scale'}",1006.9898032000056,2.802479499951005,none,72
SVM,36,1263,0.7893903404592241,0.6952012416873529,0.6747660367707148,"{'clf__C': 1, 'clf__gamma': 'scale'}",1064.3292540000111,2.7406589999736752,none,72
SVM,37,1164,0.8487972508591065,0.7577691173359369,0.7463501572185718,"{'clf__C': 1, 'clf__gamma': 'scale'}",1071.8343629999727,2.768064000119921,none,72
SVM,38,1146,0.7338568935427574,0.6885779980888675,0.6341055363474883,"{'clf__C': 1, 'clf__gamma': 'scale'}",1033.1040554000065,2.6764120000007097,none,72
SVM,39,1199,0.8198498748957465,0.6662676760408093,0.6617142275437262,"{'clf__C': 1, 'clf__gamma': 'scale'}",821.1662163000146,1.974614499922609,none,72
SVM,40,1121,0.784121320249777,0.6568463600444316,0.63947634180534,"{'clf__C': 1, 'clf__gamma': 'scale'}",684.6826867999916,2.0149940000555944,none,72
