group,family,comparison,p,reported,bears,p_BH,p_holm,sig
external,P-3 external channel dropout (4.12),"P-3 external CD vs no aug, per-subject norm",0.001953125,True,True,0.00330062984496124,0.1796875,True
external,P-3 external channel dropout (4.12),"P-3 external CD vs no aug, global norm",0.275390625,True,True,0.33168594613259667,1.0,False
mechanism,P-5 subset training (4.8.2),P-5 subset vs channel dropout,0.3403232163564098,True,True,0.39887344712740497,1.0,False
mechanism,P-5 subset training (4.8.2),P-5 subset vs no augmentation,1.0004441719502208e-10,True,True,3.071786330776734e-10,1.4806573744863268e-08,True
mechanism,P-6 extension matched variance (5.13),P-6 gain jitter vs channel dropout at SD 0.30,0.4049377396495401,True,True,0.4550334226804124,1.0,False
mechanism,P-6 extension matched variance (5.13),P-6 gain jitter vs channel dropout at SD 0.40,0.0288499374764796,True,True,0.04110644686191211,1.0,True
mechanism,P-6 extension matched variance (5.13),P-6 gain jitter vs channel dropout at SD 0.50,2.275137376273051e-07,True,True,4.959799480275251e-07,2.7074134777649306e-05,True
mechanism,P-7 high-dose decomposition (4.8.2),P-7 D1 mean-preserving chandrop minus channel dropout p0.5,4.098819044884294e-05,True,True,7.83809255951558e-05,0.004303759997128509,True
mechanism,P-7 high-dose decomposition (4.8.2),P-7 D2 gain jitter sd0.50 minus mean-preserving chandrop,0.0026389709109935,True,True,0.004391569912951015,0.232229440167428,True
audit,B8 ENABL3S subject-dependent split (4.12),B8ext pooled vs blocked SD F1 [SVM] ENABL3S,0.001953125,True,True,0.00330062984496124,0.1796875,True
audit,B8 ENABL3S subject-dependent split (4.12),B8ext pooled vs blocked SD F1 [RF] ENABL3S,0.001953125,True,True,0.00330062984496124,0.1796875,True
mechanism,W-1 alignment ladder at 400 ms (4.15),W-1 ladder @ 400 ms: full whitening vs per-subject z,1.8189894035458565e-12,True,True,6.836931034482758e-12,3.3651303965598345e-10,True
mechanism,W-1 alignment ladder at 400 ms (4.15),W-1 ladder @ 400 ms: per-subject z vs global z,1.0437361197546124e-08,True,True,2.528160823405617e-08,1.3568569556809962e-06,True
mechanism,D-1 CNN-side adaptation (4.7),"D-1 Deep CORAL vs AdaBN (CD backbone, SIAT)",0.4517339389858534,True,True,0.5024387688720207,1.0,False
audit,"W-2 causal smoothing (3.2.4, 5.7.1)","W-2 causal vote k3 vs k1, macro-F1 [calib-100, probability-averaged]",1.8189894035458565e-12,True,True,6.836931034482758e-12,3.3651303965598345e-10,True
audit,"W-2 causal smoothing (3.2.4, 5.7.1)","W-2 causal vote k5 vs k1, macro-F1 [calib-100, probability-averaged]",1.8189894035458565e-12,True,True,6.836931034482758e-12,3.3651303965598345e-10,True
audit,"W-2 causal smoothing (3.2.4, 5.7.1)","W-2 causal vote k5 vs k3, macro-F1 [calib-100, probability-averaged]",1.8189894035458565e-12,True,True,6.836931034482758e-12,3.3651303965598345e-10,True
audit,"W-2 causal smoothing (3.2.4, 5.7.1)","W-2 causal vote k3 vs k1, DNS to WAK critical-error rate [calib-100, probability-averaged]",1.733306644199106e-06,True,True,3.53140979846173e-06,0.00019413034415029988,True
audit,"W-2 causal smoothing (3.2.4, 5.7.1)","W-2 causal vote k5 vs k1, DNS to WAK critical-error rate [calib-100, probability-averaged]",1.1735028812661596e-06,True,True,2.459842578038681e-06,0.00013495283134560835,True
audit,"W-2 causal smoothing (3.2.4, 5.7.1)","W-2 causal vote k5 vs k3, DNS to WAK critical-error rate [calib-100, probability-averaged]",0.0108622247048156,True,True,0.01655919570384476,0.8255290775659856,True
audit,S-1 active-only STDUP (4.3.1),S-1 aonly soft vs aonly RESNET_SE,2.2706761228619143e-05,True,True,4.38059641401679e-05,0.002406916690233629,True
audit,S-1 active-only STDUP (4.3.1),S-1 aonly soft vs aonly SVM,1.8189894035458565e-12,True,True,6.836931034482758e-12,3.3651303965598345e-10,True
audit,W-3 feature-set LOSO comparison (4.1.1),"W-3 Freq-72 vs Base-36 [SVM], LOSO",0.8160389817658142,True,True,0.8594033913043478,1.0,False
audit,W-3 feature-set LOSO comparison (4.1.1),"W-3 Freq-72 vs Extended-54 [SVM], LOSO",0.1118500299435254,True,True,0.14520357142857143,1.0,False
audit,W-3 feature-set LOSO comparison (4.1.1),"W-3 Freq-72 vs Combined-81 [SVM], LOSO",0.3138070678778604,True,True,0.3697834637695868,1.0,False
audit,W-3 feature-set LOSO comparison (4.1.1),"W-3 Combined-81 vs Base-36 [SVM], LOSO",0.5808067661073437,True,True,0.6362606784492509,1.0,False
audit,W-3 feature-set LOSO comparison (4.1.1),"W-3 Combined-81 vs Extended-54 [SVM], LOSO",0.2948169606661395,True,True,0.3492940077457522,1.0,False
audit,W-3 feature-set LOSO comparison (4.1.1),"W-3 Extended-54 vs Base-36 [SVM], LOSO",0.0215460601411905,True,True,0.03131360740519686,1.0,True
audit,W-3 feature-set LOSO comparison (4.1.1),"W-3 Freq-72 vs Base-36 [RF], LOSO",0.4202122508122556,True,True,0.4697757470619063,1.0,False
audit,W-3 feature-set LOSO comparison (4.1.1),"W-3 Freq-72 vs Extended-54 [RF], LOSO",0.4049377396495401,True,True,0.4550334226804124,1.0,False
audit,W-3 feature-set LOSO comparison (4.1.1),"W-3 Freq-72 vs Combined-81 [RF], LOSO",0.1058129653429205,True,True,0.13895919545034138,1.0,False
audit,W-3 feature-set LOSO comparison (4.1.1),"W-3 Combined-81 vs Base-36 [RF], LOSO",0.0146776427955046,True,True,0.021766844417823148,1.0,True
audit,W-3 feature-set LOSO comparison (4.1.1),"W-3 Combined-81 vs Extended-54 [RF], LOSO",0.0075848629185202,True,True,0.011981884900271042,0.6143738964001362,True
audit,W-3 feature-set LOSO comparison (4.1.1),"W-3 Extended-54 vs Base-36 [RF], LOSO",0.7749952346202917,True,True,0.8241412738888956,1.0,False
audit,W-4 causal filter chain (4.13),"W-4 single-pass vs zero-phase bandpass [SVM, unsmoothed], macro-F1",0.0141080951798358,True,True,0.021065511980850715,1.0,True
audit,W-4 causal filter chain (4.13),"W-4 single-pass vs zero-phase bandpass [SVM, unsmoothed], DNS to WAK critical-error rate",0.7208088617487631,True,True,0.777902632976388,1.0,False
audit,W-4 causal filter chain (4.13),"W-4 single-pass vs zero-phase bandpass [SVM, smoothed], macro-F1",0.9311522501084256,True,True,0.9397740302020222,1.0,False
audit,W-4 causal filter chain (4.13),"W-4 single-pass vs zero-phase bandpass [SVM, smoothed], DNS to WAK critical-error rate",0.6751674415281835,True,True,0.7322711554882786,1.0,False
audit,W-4 causal filter chain (4.13),"W-4 single-pass vs zero-phase bandpass [RF, unsmoothed], macro-F1",0.9840937587196096,True,True,0.9886287529994234,1.0,False
audit,W-4 causal filter chain (4.13),"W-4 single-pass vs zero-phase bandpass [RF, unsmoothed], DNS to WAK critical-error rate",0.9190773505350966,True,True,0.9334374697674418,1.0,False
audit,W-4 causal filter chain (4.13),"W-4 single-pass vs zero-phase bandpass [RF, smoothed], macro-F1",0.9888658839962352,True,True,0.9888658839962352,1.0,False
audit,W-4 causal filter chain (4.13),"W-4 single-pass vs zero-phase bandpass [RF, smoothed], DNS to WAK critical-error rate",0.0663623690867825,True,True,0.09041872788074115,1.0,False
