subject,arch,f1_macro,bal_acc
1,resnet_se,0.688368495491779,0.6488395518552781
2,resnet_se,0.7281357080245437,0.736258161727775
3,resnet_se,0.9368324740972438,0.9373543123543124
4,resnet_se,0.8571527992576554,0.8676592926450449
5,resnet_se,0.7236342199154207,0.7673777246145668
6,resnet_se,0.8157890805513505,0.8327891424075531
7,resnet_se,0.7709755818867176,0.8034500594327373
8,resnet_se,0.7416185615675261,0.7361819749086075
9,resnet_se,0.8300749913955151,0.8380725939295613
10,resnet_se,0.5480342637719687,0.6203038428996425
11,resnet_se,0.9361409831431802,0.9551767676767676
12,resnet_se,0.877145581344666,0.8933665559246955
13,resnet_se,0.922015056022409,0.9349325035063114
14,resnet_se,0.7852673766498612,0.8232702602057441
15,resnet_se,0.8813163387444412,0.9023019498192859
16,resnet_se,0.829226481652481,0.8210234565524324
17,resnet_se,0.8807234347991818,0.8842355944004232
18,resnet_se,0.8683100481912701,0.8807407886579425
19,resnet_se,0.9073285931341664,0.9210175916950473
20,resnet_se,0.8659226811291892,0.8814471326164874
21,resnet_se,0.8177939702576049,0.8287390564896301
22,resnet_se,0.7476494632822397,0.7462616479419503
23,resnet_se,0.8220643183049198,0.847943722943723
24,resnet_se,0.7714321132347638,0.8245886253437545
25,resnet_se,0.7113038944006631,0.7780945857236636
26,resnet_se,0.7423847058114916,0.8143893141790391
27,resnet_se,0.9122657283084122,0.9113885734326463
28,resnet_se,0.7538837050677277,0.7518323996265173
29,resnet_se,0.8488571410053942,0.8536963434022258
30,resnet_se,0.6901697017048495,0.7125232957975693
31,resnet_se,0.69798681426729,0.7429811230203167
32,resnet_se,0.8028646740142686,0.8424834113973458
33,resnet_se,0.847872502710448,0.8397910850195341
34,resnet_se,0.8959585393408923,0.9258313763597592
35,resnet_se,0.5749004241863651,0.6089986356585658
36,resnet_se,0.7536326630063405,0.78170350087176
37,resnet_se,0.8884950042367904,0.8826419456671558
38,resnet_se,0.815066669826374,0.8175021043771044
39,resnet_se,0.7998888504598421,0.8189889971139971
40,resnet_se,0.8760630250359235,0.8814263322884013
