subject,arch,f1_macro,bal_acc
1,resnet_se,0.5744646023912421,0.5687787276628924
2,resnet_se,0.9135528577421519,0.919687475606623
3,resnet_se,0.8931582236159408,0.9020106042779837
4,resnet_se,0.8753697380591581,0.8728295547742648
5,resnet_se,0.6656883061373393,0.6801812138598524
6,resnet_se,0.7945841915978553,0.8113903210085542
7,resnet_se,0.7470543238713858,0.7544820462559934
8,resnet_se,0.8166584193507931,0.829192996925555
9,resnet_se,0.8095098792979698,0.8096280466443121
10,resnet_se,0.790030821566669,0.7999829118250171
11,resnet_se,0.9088686574101963,0.9277492610936101
12,resnet_se,0.8829682525280084,0.8973838661338662
13,resnet_se,0.9068117765287577,0.9188995515776306
14,resnet_se,0.8589996782144916,0.8712334493704207
15,resnet_se,0.925458222560344,0.9364234235544906
16,resnet_se,0.8612263228170677,0.8857038794538795
17,resnet_se,0.8692368237113394,0.8748257839721254
18,resnet_se,0.9056095429815328,0.911538606742095
19,resnet_se,0.8635683075344797,0.8780007274295434
20,resnet_se,0.8465053283586275,0.8592185735702816
21,resnet_se,0.8450330379169649,0.8526292598391083
22,resnet_se,0.8287948118887427,0.8420912611175176
23,resnet_se,0.8095142062155951,0.8262339559159516
24,resnet_se,0.793082074110716,0.8220440531568043
25,resnet_se,0.887106609166747,0.9200560725386209
26,resnet_se,0.7910929135770696,0.8022471814033212
27,resnet_se,0.8828459675917304,0.8771058462724193
28,resnet_se,0.7977562454128814,0.8074218445465182
29,resnet_se,0.8298626339975017,0.8265609952169886
30,resnet_se,0.8589861393412253,0.8641355511656263
31,resnet_se,0.7799572986031753,0.7924931373566
32,resnet_se,0.8315368307890202,0.8479171401334439
33,resnet_se,0.8989782244411002,0.9074500907441017
34,resnet_se,0.9100129491900196,0.9288152270523594
35,resnet_se,0.7149380255823183,0.7350668196441594
36,resnet_se,0.8399632327068589,0.8518657781038558
37,resnet_se,0.8694716695218032,0.8644734582867767
38,resnet_se,0.8766193737421442,0.885742157990772
39,resnet_se,0.8418492436407653,0.8549278499278499
40,resnet_se,0.8444797610836664,0.8393982403531143
