subject,channel,f1_full,f1_occluded,drop_pp
1,0,0.576212319352363,0.5258309326290221,5.03813867233408
1,1,0.576212319352363,0.492138876423871,8.407344292849196
1,2,0.576212319352363,0.41948384104594216,15.672847830642079
1,3,0.576212319352363,0.5063736931527443,6.983862619961867
1,4,0.576212319352363,0.48206632674976996,9.4145992602593
1,5,0.576212319352363,0.41431876268839407,16.18935566639689
1,6,0.576212319352363,0.5852914779496431,-0.9079158597280146
1,7,0.576212319352363,0.5095195790926341,6.669274025972882
1,8,0.576212319352363,0.4580663194026996,11.814599994966335
2,0,0.7951095356555473,0.7153187101802538,7.979082547529348
2,1,0.7951095356555473,0.67338762132042,12.172191433512737
2,2,0.7951095356555473,0.6176470307849398,17.746250487060756
2,3,0.7951095356555473,0.7135978192148242,8.151171644072308
2,4,0.7951095356555473,0.7290419221117219,6.60676135438254
2,5,0.7951095356555473,0.7420842967656694,5.302523888987787
2,6,0.7951095356555473,0.7288875957374694,6.62219399180779
2,7,0.7951095356555473,0.6125078755748716,18.260166008067568
2,8,0.7951095356555473,0.7464744539382347,4.863508171731256
3,0,0.8770903352171363,0.643889689116666,23.32006461004703
3,1,0.8770903352171363,0.7367595947125507,14.033074050458561
3,2,0.8770903352171363,0.8270131603846843,5.0077174832452
3,3,0.8770903352171363,0.5435761294449744,33.351420577216196
3,4,0.8770903352171363,0.7525088558418407,12.458147937529562
3,5,0.8770903352171363,0.6800557253078412,19.70346099092951
3,6,0.8770903352171363,0.8302651501327658,4.682518508437051
3,7,0.8770903352171363,0.6937124620328299,18.337787318430642
3,8,0.8770903352171363,0.7575962031072152,11.94941321099211
4,0,0.7949977445767492,0.6949438626076918,10.00538819690574
4,1,0.7949977445767492,0.6763160826441186,11.868166193263063
4,2,0.7949977445767492,0.7259488199565889,6.904892462016033
4,3,0.7949977445767492,0.7215729381536568,7.342480642309246
4,4,0.7949977445767492,0.6985330405110257,9.64647040657235
4,5,0.7949977445767492,0.7171608007245545,7.783694385219475
4,6,0.7949977445767492,0.7462043554241089,4.8793389152640305
4,7,0.7949977445767492,0.6833002914781554,11.16974530985938
4,8,0.7949977445767492,0.692856444876262,10.214129970048724
5,0,0.5524977491551536,0.5473219719217222,0.5175777233431433
5,1,0.5524977491551536,0.5083123254383788,4.41854237167748
5,2,0.5524977491551536,0.4957739105211837,5.67238386339699
5,3,0.5524977491551536,0.5715486433554002,-1.9050894200246637
5,4,0.5524977491551536,0.5257723148508364,2.6725434304317175
5,5,0.5524977491551536,0.47135954319079243,8.113820596436117
5,6,0.5524977491551536,0.5688976348396638,-1.639988568451023
5,7,0.5524977491551536,0.5016077568053969,5.088999234975667
5,8,0.5524977491551536,0.4642266460637696,8.827110309138398
6,0,0.6755765017739466,0.5836324556774347,9.194404609651185
6,1,0.6755765017739466,0.5852501632457965,9.032633852815009
6,2,0.6755765017739466,0.5256907439307102,14.988575784323633
6,3,0.6755765017739466,0.5650614277550429,11.05150740189037
6,4,0.6755765017739466,0.5856089520779302,8.99675496960164
6,5,0.6755765017739466,0.4000163762311185,27.556012554282805
6,6,0.6755765017739466,0.625488135202767,5.008836657117954
6,7,0.6755765017739466,0.47721414916909227,19.83623526048543
6,8,0.6755765017739466,0.5844789014453237,9.10976003286229
7,0,0.7410860177404295,0.5538215670349382,18.726445070549126
7,1,0.7410860177404295,0.5863593503136783,15.472666742675123
7,2,0.7410860177404295,0.6429171144796415,9.816890326078799
7,3,0.7410860177404295,0.5545305432342804,18.655547450614907
7,4,0.7410860177404295,0.6692471898959986,7.183882784443085
7,5,0.7410860177404295,0.6219527940282573,11.913322371217216
7,6,0.7410860177404295,0.7057582121282829,3.5327805612146546
7,7,0.7410860177404295,0.5566096659247461,18.447635181568334
7,8,0.7410860177404295,0.6287234090674312,11.23626086729983
8,0,0.7509932786076748,0.5950255541315448,15.596772447613006
8,1,0.7509932786076748,0.7239837915949824,2.7009487012692457
8,2,0.7509932786076748,0.779285883632705,-2.829260502503017
8,3,0.7509932786076748,0.6803328793469903,7.066039926068457
8,4,0.7509932786076748,0.6655230408732048,8.547023773447005
8,5,0.7509932786076748,0.6465506904379574,10.444258816971741
8,6,0.7509932786076748,0.7517521983955657,-0.07589197878908882
8,7,0.7509932786076748,0.6663575736128853,8.463570499478957
8,8,0.7509932786076748,0.6349962297677574,11.599704883991746
9,0,0.8026550098450649,0.7375070588323932,6.514795101267168
9,1,0.8026550098450649,0.6916364086919129,11.101860115315198
9,2,0.8026550098450649,0.7171603735681504,8.549463627691445
9,3,0.8026550098450649,0.7289827737960518,7.367223604901307
9,4,0.8026550098450649,0.6580059727240178,14.464903712104704
9,5,0.8026550098450649,0.7189937419681507,8.36612678769142
9,6,0.8026550098450649,0.75142763892846,5.12273709166049
9,7,0.8026550098450649,0.6955066101527132,10.714839969235168
9,8,0.8026550098450649,0.6556403611561668,14.701464868889813
10,0,0.7400820104052559,0.5522209869846082,18.78610234206477
10,1,0.7400820104052559,0.6357891281736491,10.429288223160682
10,2,0.7400820104052559,0.6569856772182942,8.309633318696175
10,3,0.7400820104052559,0.5790514974956966,16.10305129095593
10,4,0.7400820104052559,0.6919679896052663,4.811402079998961
10,5,0.7400820104052559,0.6566268398742573,8.34551705309986
10,6,0.7400820104052559,0.6943263916090002,4.5755618796255675
10,7,0.7400820104052559,0.5229909536742726,21.70910567309833
10,8,0.7400820104052559,0.6363254179608594,10.37565924443965
11,0,0.8787952278502184,0.7613967358577503,11.73984919924681
11,1,0.8787952278502184,0.7363827534196651,14.241247443055327
11,2,0.8787952278502184,0.8090392567772012,6.975597107301712
11,3,0.8787952278502184,0.7260590944862654,15.273613336395297
11,4,0.8787952278502184,0.755835843373494,12.29593844767244
11,5,0.8787952278502184,0.7465135773854832,13.228165046473517
11,6,0.8787952278502184,0.7431537699585904,13.564145789162795
11,7,0.8787952278502184,0.6548540167975099,22.394121105270848
11,8,0.8787952278502184,0.7584446851199063,12.035054273031209
12,0,0.8368808717175695,0.800705577456289,3.617529426128052
12,1,0.8368808717175695,0.7039879721172411,13.289289960032846
12,2,0.8368808717175695,0.7377181079434499,9.91627637741196
12,3,0.8368808717175695,0.7826064300033682,5.427444171420137
12,4,0.8368808717175695,0.669618218198162,16.72626535194075
12,5,0.8368808717175695,0.7240323163746483,11.284855534292127
12,6,0.8368808717175695,0.8263539903532887,1.0526881364280816
12,7,0.8368808717175695,0.7772536101993467,5.9627261518222845
12,8,0.8368808717175695,0.7277266775009917,10.915419421657779
13,0,0.8602188991115622,0.7883127948908139,7.190610422074839
