subject,channel,alpha,f1,drop_pp
6,4,0.0,0.5856089520779302,8.99675496960164
6,5,1.0,0.6755765017739466,0.0
6,5,0.75,0.6688750114166768,0.6701490357269746
6,5,0.5,0.6560622409153105,1.9514260858636057
6,5,0.25,0.5526242987241001,12.295220304984644
6,5,0.0,0.4000163762311185,27.556012554282805
6,6,1.0,0.6755765017739466,0.0
6,6,0.75,0.6860650319703492,-1.0488530196402612
6,6,0.5,0.6827810117879124,-0.7204510013965826
6,6,0.25,0.6576098304987046,1.7966671275241985
6,6,0.0,0.625488135202767,5.008836657117954
6,7,1.0,0.6755765017739466,0.0
6,7,0.75,0.6571968215627635,1.837968021118308
6,7,0.5,0.6346731160281446,4.0903385745801994
6,7,0.25,0.555336271535303,12.02402302386436
6,7,0.0,0.47721414916909227,19.83623526048543
6,8,1.0,0.6755765017739466,0.0
6,8,0.75,0.6693130736348492,0.6263428139097416
6,8,0.5,0.6579789013050399,1.7597600468906682
6,8,0.25,0.6375528884159096,3.8023613358036945
6,8,0.0,0.5844789014453237,9.10976003286229
7,0,1.0,0.7410860177404295,0.0
7,0,0.75,0.7369416178904824,0.4144399849947078
7,0,0.5,0.6104304684966719,13.065554924375755
7,0,0.25,0.5761776223340405,16.490839540638902
7,0,0.0,0.5538215670349382,18.726445070549126
