model,heldout_subject,n_test,acc,bal_acc,f1_macro,best_params,fit_time_sec,infer_ms_per_window
RF,1,690,0.7057971014492753,0.5858996333315906,0.6026753059144594,"{'clf__max_depth': None, 'clf__n_estimators': 500}",190.6044353000034,0.4682074999436736
RF,2,520,0.9057692307692308,0.8482055834945907,0.8502282632843694,"{'clf__max_depth': None, 'clf__n_estimators': 500}",503.86609260000114,0.6400510000094073
RF,2,520,0.9057692307692308,0.8482055834945907,0.8502282632843694,"{'clf__max_depth': None, 'clf__n_estimators': 500}",721.0923390000098,1.4078275000065332
RF,3,594,0.8686868686868687,0.7944208013901893,0.7844170805503818,"{'clf__max_depth': None, 'clf__n_estimators': 400}",434.04183050000574,0.7338750000053551
RF,3,594,0.8686868686868687,0.7944208013901893,0.7844170805503818,"{'clf__max_depth': None, 'clf__n_estimators': 400}",589.9204910999979,0.7371584999782499
RF,4,556,0.8615107913669064,0.7784850895149475,0.7922746997349666,"{'clf__max_depth': None, 'clf__n_estimators': 500}",564.6655562000087,0.8480375000362983
RF,4,556,0.8615107913669064,0.7784850895149475,0.7922746997349666,"{'clf__max_depth': None, 'clf__n_estimators': 500}",772.3196064999938,0.6759730000339914
RF,5,708,0.731638418079096,0.6678595361139498,0.6582109311114686,"{'clf__max_depth': None, 'clf__n_estimators': 500}",731.0509290000045,0.7456839999940712
RF,5,708,0.731638418079096,0.6678595361139498,0.6582109311114686,"{'clf__max_depth': None, 'clf__n_estimators': 500}",936.9082544999983,0.6417125000007218
RF,6,583,0.7855917667238422,0.7184971079732728,0.7145014755448332,"{'clf__max_depth': None, 'clf__n_estimators': 500}",910.1597718999983,0.6406849999621045
RF,6,583,0.7855917667238422,0.7184971079732728,0.7145014755448332,"{'clf__max_depth': None, 'clf__n_estimators': 500}",846.1728505999927,0.6728394999663578
RF,7,600,0.8216666666666667,0.7457770850405827,0.7481762662220409,"{'clf__max_depth': None, 'clf__n_estimators': 500}",3033.696769999995,1.4098415000626119
RF,8,574,0.8327526132404182,0.7506039503132526,0.7513695213612382,"{'clf__max_depth': None, 'clf__n_estimators': 500}",4189.634712200001,1.3808260000223527
RF,9,591,0.8138747884940778,0.7744936332372897,0.7752577572551006,"{'clf__max_depth': None, 'clf__n_estimators': 500}",3778.2144298000057,0.6229030000395142
RF,10,509,0.8447937131630648,0.7250069009937431,0.7383121311281183,"{'clf__max_depth': None, 'clf__n_estimators': 500}",219.4439613999857,0.5492239999875892
RF,11,518,0.8976833976833977,0.8546465981694005,0.8568400332837391,"{'clf__max_depth': None, 'clf__n_estimators': 400}",315.9227518000116,0.37443649998749606
RF,12,507,0.873767258382643,0.7978583916083917,0.8149277876966663,"{'clf__max_depth': None, 'clf__n_estimators': 500}",177.82588710001437,0.4641470000206027
RF,13,752,0.9375,0.8915334495979647,0.8939836426295077,"{'clf__max_depth': None, 'clf__n_estimators': 400}",249.17577899998287,0.4285129999334458
RF,14,775,0.8464516129032258,0.7695019186779805,0.7711021683080721,"{'clf__max_depth': None, 'clf__n_estimators': 500}",182.5773236,0.4652830000003405
RF,15,610,0.8672131147540983,0.7839032687590106,0.780019128288689,"{'clf__max_depth': None, 'clf__n_estimators': 500}",263.5941427,0.5165944999998828
RF,16,681,0.8839941262848752,0.856528194028194,0.8355576483872889,"{'clf__max_depth': None, 'clf__n_estimators': 500}",359.68910830000004,0.5435875000000578
RF,17,703,0.8648648648648649,0.773703058459156,0.7829022437545126,"{'clf__max_depth': None, 'clf__n_estimators': 500}",463.0410661000001,0.46191199999952914
RF,18,640,0.8625,0.776673544478777,0.7703538754826219,"{'clf__max_depth': None, 'clf__n_estimators': 500}",187.2898485999999,0.4612730000008014
RF,19,716,0.8505586592178771,0.7858349660070988,0.7798201964221061,"{'clf__max_depth': None, 'clf__n_estimators': 500}",244.44019650000018,0.46606350000047314
RF,20,599,0.8080133555926544,0.707398183221411,0.6827689585011569,"{'clf__max_depth': None, 'clf__n_estimators': 400}",193.87036360000002,0.3822265000007974
RF,21,607,0.8797364085667215,0.7946776864073707,0.7942523900240688,"{'clf__max_depth': None, 'clf__n_estimators': 400}",263.6831013000001,0.360800000000836
RF,22,722,0.8060941828254847,0.7401460079209292,0.7366067642150091,"{'clf__max_depth': None, 'clf__n_estimators': 400}",183.97089959999994,0.41062900000042646
RF,23,704,0.7926136363636364,0.7328140264579546,0.7305645669132046,"{'clf__max_depth': None, 'clf__n_estimators': 400}",240.68815070000028,0.3138165000018489
RF,24,653,0.8392036753445635,0.7475147927828075,0.7449661101196623,"{'clf__max_depth': None, 'clf__n_estimators': 500}",186.60390060000054,0.5191945000024134
RF,25,616,0.8538961038961039,0.784817857849313,0.779662855593143,"{'clf__max_depth': None, 'clf__n_estimators': 400}",249.72736350000014,0.4219775000001391
RF,26,789,0.8162230671736375,0.7361952324655893,0.7152486610417648,"{'clf__max_depth': None, 'clf__n_estimators': 200}",339.88157169999977,0.28776899999684247
RF,27,694,0.9005763688760807,0.8207302354458699,0.827541169893101,"{'clf__max_depth': None, 'clf__n_estimators': 500}",453.7728821999999,0.5491124999980457
RF,28,700,0.8528571428571429,0.7732003047358792,0.779837012094181,"{'clf__max_depth': None, 'clf__n_estimators': 400}",186.73283309999988,0.41154349999942497
RF,29,736,0.8383152173913043,0.7329817573592645,0.7418081158937451,"{'clf__max_depth': None, 'clf__n_estimators': 400}",350.5375647000001,0.48655349999989994
RF,30,654,0.8944954128440367,0.8160943066958104,0.815420191924198,"{'clf__max_depth': None, 'clf__n_estimators': 500}",191.44191669999964,0.4198515000007319
RF,31,758,0.8245382585751979,0.7103907096424702,0.706385129084563,"{'clf__max_depth': None, 'clf__n_estimators': 500}",248.13300100000015,0.47804050000195275
RF,32,686,0.8615160349854227,0.7720973812010414,0.7675591337772055,"{'clf__max_depth': None, 'clf__n_estimators': 500}",191.13526980000006,0.46934999999848515
RF,33,692,0.9147398843930635,0.8438157894736842,0.8483985123769411,"{'clf__max_depth': None, 'clf__n_estimators': 500}",249.63292809999984,0.47060599999895203
RF,34,632,0.8892405063291139,0.8543126144688645,0.8450584444471654,"{'clf__max_depth': None, 'clf__n_estimators': 500}",431.34758090000014,0.7232905000000756
RF,35,852,0.7852112676056338,0.720357997649743,0.7011606199497994,"{'clf__max_depth': None, 'clf__n_estimators': 500}",575.1373362000004,0.5963714999961667
RF,36,734,0.8433242506811989,0.755914969313722,0.7455897454602711,"{'clf__max_depth': None, 'clf__n_estimators': 400}",788.5876834999999,0.5106210000030842
RF,37,680,0.9279411764705883,0.8626779268974633,0.8694714899812868,"{'clf__max_depth': None, 'clf__n_estimators': 500}",212.4217150000004,0.6216199999926175
RF,38,671,0.9120715350223547,0.8309499320107387,0.838085497627845,"{'clf__max_depth': None, 'clf__n_estimators': 400}",295.3572394999992,0.6725774999995338
RF,39,693,0.8946608946608947,0.7519264069264069,0.7523619214748247,"{'clf__max_depth': None, 'clf__n_estimators': 400}",404.9013054999996,0.40364450000197394
RF,40,648,0.8966049382716049,0.801907302821378,0.8060080973387425,"{'clf__max_depth': None, 'clf__n_estimators': 500}",479.57682960000056,0.48532549999436014
