subject,arch,f1_macro,bal_acc
156,resnet_se,0.5706938600778488,0.6644731472729559
185,resnet_se,0.5464056265612319,0.6454606536447614
186,resnet_se,0.6857540795271174,0.7652573576361696
188,resnet_se,0.5590742778019994,0.6104637710703343
189,resnet_se,0.5502768034683698,0.6735563222481757
190,resnet_se,0.5523577471834998,0.6082160635296016
191,resnet_se,0.5088443746517294,0.5897865938635736
192,resnet_se,0.431015769322179,0.4861722342914988
193,resnet_se,0.5796846465794341,0.5877301849217642
194,resnet_se,0.6660459773563386,0.7505402029059318
