subject,arch,f1_macro,bal_acc
156,resnet_se,0.5676308723691018,0.6716601203243615
185,resnet_se,0.4600832418885553,0.5393290687014518
186,resnet_se,0.6245270101276458,0.6508978628728759
188,resnet_se,0.1778320817149933,0.3190494305939793
189,resnet_se,0.3741087021437828,0.5227450605120871
190,resnet_se,0.39818553182090843,0.540930041484192
191,resnet_se,0.5785148926141714,0.6734880298788897
192,resnet_se,0.4579159882263678,0.5725252365256883
193,resnet_se,0.5825771020402062,0.5895198887559892
194,resnet_se,0.5346059928287745,0.6583244145264605
