model,heldout_subject,n_test,acc,bal_acc,f1_macro,best_params,fit_time_sec,infer_ms_per_window
SVM,1,690,0.7304347826086957,0.6495251789961666,0.6491766698624868,"{'clf__C': 1, 'clf__gamma': 'scale'}",41.13504360000297,0.7016160000057425
SVM,2,520,0.9,0.8567067641549282,0.8456655358489223,"{'clf__C': 1, 'clf__gamma': 'scale'}",40.12218160000339,0.7215834999988147
SVM,3,594,0.9006734006734006,0.8599040612181504,0.8395836670849687,"{'clf__C': 1, 'clf__gamma': 'scale'}",22592.108466700003,1.081817999984196
SVM,4,556,0.8651079136690647,0.791036906821928,0.7942734621931876,"{'clf__C': 1, 'clf__gamma': 'scale'}",46.10953609999706,0.5979849999857834
SVM,5,708,0.7457627118644068,0.7173327504160787,0.6964645971135253,"{'clf__C': 1, 'clf__gamma': 'scale'}",29.81333459999587,0.5546640000102343
SVM,6,583,0.8027444253859348,0.7555482524577596,0.7400009407765413,"{'clf__C': 1, 'clf__gamma': 'scale'}",32.05875480000395,0.6711725000059232
SVM,7,600,0.825,0.7688347739430152,0.7605072917572917,"{'clf__C': 1, 'clf__gamma': 'scale'}",30.645252000002074,0.6817159999991418
SVM,8,574,0.8466898954703833,0.7678413640622943,0.765925817612437,"{'clf__C': 1, 'clf__gamma': 'scale'}",31.88593039999978,0.6715355000051204
SVM,9,591,0.8206429780033841,0.7962303807664901,0.7888105738753888,"{'clf__C': 1, 'clf__gamma': 'scale'}",31.003635799999756,0.702386499979184
SVM,10,509,0.8487229862475442,0.7369998422630002,0.733306312062961,"{'clf__C': 1, 'clf__gamma': 'scale'}",31.5017627000052,0.7035805000123219
SVM,11,518,0.9247104247104247,0.9066730471555323,0.8965633601727467,"{'clf__C': 1, 'clf__gamma': 'scale'}",31.93895199999679,0.8090760000050068
SVM,12,507,0.9053254437869822,0.886863136863137,0.8717794852747729,"{'clf__C': 1, 'clf__gamma': 'scale'}",32.3132723000017,0.7353145000161021
SVM,13,752,0.9295212765957447,0.901432361604197,0.8884220620838937,"{'clf__C': 1, 'clf__gamma': 'scale'}",32.31738049999694,0.7732125000256929
SVM,14,775,0.8606451612903225,0.8078816095475293,0.7961769474512531,"{'clf__C': 1, 'clf__gamma': 'scale'}",32.733203499999945,0.7604595000157133
SVM,15,610,0.8934426229508197,0.8485811366909763,0.8269600674628608,"{'clf__C': 1, 'clf__gamma': 'scale'}",33.29461299999821,0.725457499975164
SVM,16,681,0.8355359765051396,0.8225697913197914,0.7841968364561721,"{'clf__C': 1, 'clf__gamma': 'scale'}",33.06412850000197,0.706963500015263
SVM,17,703,0.883357041251778,0.8227554288529899,0.820006662509452,"{'clf__C': 1, 'clf__gamma': 'scale'}",33.62799950000044,0.6996179999987362
SVM,18,640,0.86875,0.8058642665474061,0.7916798763126274,"{'clf__C': 1, 'clf__gamma': 'scale'}",33.84595619999891,0.6772424999871873
SVM,19,716,0.8268156424581006,0.7780479840634492,0.7592598283982379,"{'clf__C': 1, 'clf__gamma': 'scale'}",33.125338300000294,0.7068710000021383
SVM,20,599,0.8230383973288815,0.740173668622931,0.7152996476568279,"{'clf__C': 1, 'clf__gamma': 'scale'}",34.25689430000057,0.6931729999996605
SVM,21,607,0.8533772652388797,0.7868886357361807,0.7710365879019634,"{'clf__C': 1, 'clf__gamma': 'scale'}",34.79039400000329,0.7502815000043483
SVM,22,722,0.796398891966759,0.7407393938115145,0.7240676974107549,"{'clf__C': 1, 'clf__gamma': 'scale'}",34.212079099997936,0.7593804999851272
SVM,23,704,0.7769886363636364,0.7088028786831732,0.7074689077356734,"{'clf__C': 1, 'clf__gamma': 'scale'}",34.116959599996335,0.7646994999959134
SVM,24,653,0.7978560490045942,0.7373305754699211,0.6981196631269233,"{'clf__C': 1, 'clf__gamma': 'scale'}",35.906564599994454,0.7039030000305502
SVM,25,616,0.8246753246753247,0.8035871745143884,0.768774219812327,"{'clf__C': 5, 'clf__gamma': 'scale'}",34.16125379999721,0.6456115000037244
SVM,26,789,0.7972116603295311,0.7250639501378215,0.6955943982531284,"{'clf__C': 1, 'clf__gamma': 'scale'}",35.28005399999529,0.7946669999728329
SVM,27,694,0.9135446685878963,0.8424339129829745,0.8446905450564264,"{'clf__C': 1, 'clf__gamma': 'scale'}",36.70967379999638,0.7552109999960521
SVM,28,700,0.8828571428571429,0.8258767949123693,0.8293974619402837,"{'clf__C': 1, 'clf__gamma': 'scale'}",36.051518000000215,0.8342184999855817
SVM,29,736,0.8491847826086957,0.7699230531459804,0.7714830268851098,"{'clf__C': 1, 'clf__gamma': 'scale'}",36.3813278000016,0.9341959999801475
SVM,30,654,0.900611620795107,0.8282622765705472,0.8205893255229764,"{'clf__C': 1, 'clf__gamma': 'scale'}",40.75912669999525,0.8118905000083032
SVM,31,758,0.8496042216358839,0.7611038914885933,0.7480240320204828,"{'clf__C': 5, 'clf__gamma': 'scale'}",36.43119900000602,0.7380634999935864
SVM,32,686,0.8483965014577259,0.7538097088591345,0.7404759733354139,"{'clf__C': 1, 'clf__gamma': 'scale'}",38.85839789999591,0.7662885000172537
SVM,33,692,0.9017341040462428,0.844054532883934,0.8332706992689293,"{'clf__C': 1, 'clf__gamma': 'scale'}",37.57476930000121,0.8348810000097728
SVM,34,632,0.884493670886076,0.8482036266429649,0.8242123969349305,"{'clf__C': 1, 'clf__gamma': 'scale'}",38.02190710000286,0.7989520000046468
SVM,35,852,0.7946009389671361,0.7475858793590624,0.7162166428297428,"{'clf__C': 1, 'clf__gamma': 'scale'}",36.72970350000105,0.74158700001135
SVM,36,734,0.8106267029972752,0.7335705041982554,0.703948982255008,"{'clf__C': 1, 'clf__gamma': 'scale'}",37.08604789999663,0.8300655000130064
SVM,37,680,0.913235294117647,0.8515390676630572,0.8460554083016604,"{'clf__C': 1, 'clf__gamma': 'scale'}",37.8453640000007,0.7613960000162479
