subject,arch,f1_macro,bal_acc
1,resnet_se,0.576212319352363,0.5812742664926904
2,resnet_se,0.7951095356555473,0.7978795082930378
3,resnet_se,0.8770903352171363,0.9000999043584342
4,resnet_se,0.7949977445767492,0.7811949967898189
5,resnet_se,0.5524977491551536,0.5809054744321382
6,resnet_se,0.6755765017739466,0.6827786007122123
7,resnet_se,0.7410860177404295,0.7502643611421105
8,resnet_se,0.7509932786076748,0.7705862935514098
9,resnet_se,0.8026550098450649,0.8122723158429079
10,resnet_se,0.7400820104052559,0.7489007702823492
11,resnet_se,0.8787952278502184,0.8971257757444142
12,resnet_se,0.8368808717175695,0.8594842657342657
13,resnet_se,0.8602188991115622,0.8614459969252115
14,resnet_se,0.8114333718898796,0.8197789747738109
15,resnet_se,0.9017147579291832,0.903776352607255
16,resnet_se,0.8544197176105711,0.8896520146520146
17,resnet_se,0.7971479454385437,0.7965482349628691
18,resnet_se,0.7641823724077893,0.7622386334595637
19,resnet_se,0.835189494545073,0.8587308868479003
20,resnet_se,0.7806689804522176,0.7879463533264308
21,resnet_se,0.8067340979445033,0.8204602885249725
22,resnet_se,0.7600765481678096,0.7758752386884873
23,resnet_se,0.808677004993982,0.8168525632907182
24,resnet_se,0.6842423763276497,0.7477517390374652
25,resnet_se,0.7681133418431293,0.8037458496275038
26,resnet_se,0.6756627031205448,0.7200373495396849
27,resnet_se,0.8419556656791249,0.8518664664921831
28,resnet_se,0.7718713907265167,0.7836041515055876
29,resnet_se,0.8074868869088336,0.8008549618408654
30,resnet_se,0.7366637061232002,0.7413044349134574
31,resnet_se,0.7125573788053111,0.7279752128427959
32,resnet_se,0.7374596660049871,0.7621417302196424
33,resnet_se,0.8417583966229251,0.8404913144931294
34,resnet_se,0.880026858764266,0.8886261446886448
35,resnet_se,0.6844620943632597,0.6935548290804332
36,resnet_se,0.6764884322403497,0.691567678673328
37,resnet_se,0.8554295866502439,0.8436314490719271
38,resnet_se,0.817645743643451,0.8404432957939635
39,resnet_se,0.7494214187736421,0.7505230880230881
40,resnet_se,0.7405411707360512,0.757030794525752
