subject,arch,f1_macro,bal_acc
1,resnet_se,0.6556419431170694,0.6572603082393931
2,resnet_se,0.8554382490020545,0.8630377177811441
3,resnet_se,0.913169123947683,0.9260564362743503
4,resnet_se,0.8888233695506758,0.8916770809742534
5,resnet_se,0.6659590637886799,0.6779690763643927
6,resnet_se,0.7920151631615362,0.8079816980806747
7,resnet_se,0.810391626984583,0.8141049620390084
8,resnet_se,0.8462505689745812,0.8619798805845317
9,resnet_se,0.8369387157410351,0.8405552727472051
10,resnet_se,0.7662245566008697,0.7724479467900521
11,resnet_se,0.8970895680370107,0.9097856098517036
12,resnet_se,0.912974977504511,0.921515984015984
13,resnet_se,0.9087632203512191,0.9176908025550146
14,resnet_se,0.8178828827024234,0.8230778307316848
15,resnet_se,0.8876750863481095,0.8992787780412663
16,resnet_se,0.8571286294287698,0.8825667388167389
17,resnet_se,0.8821430055387274,0.875764614789005
18,resnet_se,0.8880379733886393,0.8934478312385289
19,resnet_se,0.8461756505325093,0.8605813393233107
20,resnet_se,0.8268258904114463,0.8414017303498084
21,resnet_se,0.8377736057221283,0.846775079396819
22,resnet_se,0.8015788914373538,0.8194422358995708
23,resnet_se,0.8091807476697999,0.8281513921640697
24,resnet_se,0.7991221486006143,0.8511301596126966
25,resnet_se,0.9009036958644013,0.9269972877889037
26,resnet_se,0.8118813123373669,0.8323356210209734
27,resnet_se,0.8935246218744338,0.8896626471202171
28,resnet_se,0.8446961498053989,0.8489297410234095
29,resnet_se,0.8491683365831117,0.8471776651508645
30,resnet_se,0.8368373284532965,0.8376388648945041
31,resnet_se,0.8098657459540262,0.8254309442305772
32,resnet_se,0.8411797335691296,0.8595184676620024
33,resnet_se,0.8957578381339829,0.9122729236885316
34,resnet_se,0.9017412964511183,0.924043780973928
35,resnet_se,0.7403699030681727,0.7476616501112918
36,resnet_se,0.7742495223990786,0.7945596999499237
37,resnet_se,0.8476072353077702,0.8417270606580287
38,resnet_se,0.8603995990823523,0.8762450170263705
39,resnet_se,0.8656466964890495,0.862288961038961
40,resnet_se,0.8371670585689415,0.8390211664466285
