subject,arch,f1_macro,bal_acc
1,resnet_se,0.6369135198352118,0.6344626629416369
2,resnet_se,0.8892519667284784,0.8933849173337185
3,resnet_se,0.911591275737929,0.9230319848957631
4,resnet_se,0.8967431655888143,0.8955228051119569
5,resnet_se,0.6575722460290012,0.6702091955951994
6,resnet_se,0.8089474753239861,0.8257146170255516
7,resnet_se,0.7879275050695798,0.791245787640818
8,resnet_se,0.8544364759411147,0.8695488619907225
9,resnet_se,0.8266835341910488,0.8258496595575321
10,resnet_se,0.7364832076272612,0.74663001472212
11,resnet_se,0.9281574458359605,0.940755873340143
12,resnet_se,0.9232760841577027,0.9316620879120879
13,resnet_se,0.9320032384807375,0.9380488083749459
14,resnet_se,0.8259557959068353,0.8328306148785876
15,resnet_se,0.8945577520305781,0.9058441026483024
16,resnet_se,0.8602969372160483,0.8873744311244312
17,resnet_se,0.8740116833659312,0.8741755534438461
18,resnet_se,0.9057980852113593,0.9027895070046232
19,resnet_se,0.8452531284759923,0.8591512716468686
20,resnet_se,0.8409122093625153,0.8564740479210837
21,resnet_se,0.8657640857497411,0.8736035637109767
22,resnet_se,0.8229863982628072,0.8356415659765575
23,resnet_se,0.8105694274671286,0.8281195294155976
24,resnet_se,0.786832906815587,0.8323323055135845
25,resnet_se,0.9082572012001204,0.9284209334149525
26,resnet_se,0.8003377829096816,0.8233708713173926
27,resnet_se,0.9025924069484389,0.9000038803877177
28,resnet_se,0.8036751585075397,0.8296682420784902
29,resnet_se,0.8679324789502041,0.8716617513363045
30,resnet_se,0.8243258732107972,0.827926146535169
31,resnet_se,0.793511514442473,0.7991463356653835
32,resnet_se,0.8536963366136607,0.8540048024711063
33,resnet_se,0.9044424033359716,0.9097979863451733
34,resnet_se,0.9096531814754379,0.9235036360698126
35,resnet_se,0.7200351834322918,0.7317308379244687
36,resnet_se,0.8052037046720512,0.8142006646752612
37,resnet_se,0.8697078100179132,0.8633439985724349
38,resnet_se,0.8591185125214976,0.8725343723487093
39,resnet_se,0.8611446856178568,0.8536760461760462
40,resnet_se,0.8560993454756968,0.8536764705882354
