model,heldout_subject,n_test,acc,bal_acc,f1_macro,best_params,fit_time_sec,infer_ms_per_window,feat_sel,n_features_used
RF,1,690,0.6,0.438268467350296,0.4537666687828474,"{'clf__max_depth': None, 'clf__n_estimators': 400}",157.10075150000193,0.620899500008818,mi,27
RF,2,520,0.8307692307692308,0.7461366323291494,0.7469933442952472,"{'clf__max_depth': None, 'clf__n_estimators': 500}",161.29009940000105,0.7124375000057626,mi,27
RF,3,594,0.8080808080808081,0.7130740726437826,0.7057638106155396,"{'clf__max_depth': None, 'clf__n_estimators': 400}",152.2831999000009,0.5594050000036077,mi,27
RF,4,556,0.6870503597122302,0.6394929851496143,0.6100240199201197,"{'clf__max_depth': None, 'clf__n_estimators': 500}",149.15697050000017,0.5725805000110995,mi,27
RF,5,708,0.5254237288135594,0.5044130473663933,0.49406660372557865,"{'clf__max_depth': None, 'clf__n_estimators': 500}",147.06494369999928,0.5325499999889871,mi,27
RF,6,583,0.7444253859348199,0.6520185406059363,0.6604370241436276,"{'clf__max_depth': None, 'clf__n_estimators': 500}",149.07728839999982,0.7257345000107307,mi,27
RF,7,600,0.7666666666666667,0.6854623471711477,0.6835286775979053,"{'clf__max_depth': None, 'clf__n_estimators': 500}",148.1195839000029,0.7158965000053286,mi,27
RF,8,574,0.7926829268292683,0.653759709282965,0.6436422386970243,"{'clf__max_depth': None, 'clf__n_estimators': 200}",143.42065860000002,0.2521175000038056,mi,27
RF,9,591,0.7140439932318104,0.6367777245526107,0.6363842700824772,"{'clf__max_depth': None, 'clf__n_estimators': 500}",145.83639490000132,0.6567055000050459,mi,27
RF,10,509,0.6915520628683693,0.6151808717598192,0.5582869855381928,"{'clf__max_depth': None, 'clf__n_estimators': 400}",143.82049859999825,0.547604000003048,mi,27
RF,11,518,0.7432432432432432,0.7305729850673671,0.7027281675268432,"{'clf__max_depth': None, 'clf__n_estimators': 500}",145.34155909999754,0.6180609999864828,mi,27
RF,12,507,0.6765285996055227,0.542957042957043,0.5514501549126076,"{'clf__max_depth': None, 'clf__n_estimators': 500}",147.23244780000095,0.634454499995627,mi,27
RF,13,752,0.8710106382978723,0.7796287378101336,0.7802943566384567,"{'clf__max_depth': None, 'clf__n_estimators': 500}",144.96493069999997,0.7372765000036452,mi,27
RF,14,775,0.7987096774193548,0.6736872871547763,0.676097149333608,"{'clf__max_depth': None, 'clf__n_estimators': 500}",145.0064186999989,0.6751759999860951,mi,27
RF,15,610,0.8262295081967214,0.7188638805697172,0.7061987791939809,"{'clf__max_depth': None, 'clf__n_estimators': 200}",141.0843997000011,0.27568600000449806,mi,27
RF,16,681,0.869309838472834,0.7907932345432346,0.8066951937140014,"{'clf__max_depth': None, 'clf__n_estimators': 400}",144.02127060000203,0.5572240000037709,mi,27
RF,17,703,0.8378378378378378,0.7287535635096611,0.7380203947298614,"{'clf__max_depth': None, 'clf__n_estimators': 200}",139.04021400000056,0.30841050000162795,mi,27
RF,18,640,0.834375,0.7214340891666473,0.7389876513455294,"{'clf__max_depth': None, 'clf__n_estimators': 500}",145.36115340000106,0.5529635000129929,mi,27
RF,19,716,0.7849162011173184,0.6999565185290365,0.6994459406352246,"{'clf__max_depth': None, 'clf__n_estimators': 400}",142.74122579999676,0.598194499980309,mi,27
RF,20,599,0.8230383973288815,0.7040146295284816,0.690137567504834,"{'clf__max_depth': None, 'clf__n_estimators': 500}",145.68062720000307,0.6024914999943576,mi,27
RF,21,607,0.8369028006589786,0.7134203867475291,0.7093620230521236,"{'clf__max_depth': None, 'clf__n_estimators': 500}",145.6414966999946,0.5577445000017178,mi,27
RF,22,722,0.7811634349030471,0.6732596938216093,0.6787027741157057,"{'clf__max_depth': None, 'clf__n_estimators': 500}",144.14777379999578,0.6466730000101961,mi,27
RF,23,704,0.8323863636363636,0.7798889859971394,0.7782128439915326,"{'clf__max_depth': None, 'clf__n_estimators': 200}",139.51527180000267,0.25326200000563404,mi,27
RF,24,653,0.8453292496171516,0.7557686143401217,0.7409557168350659,"{'clf__max_depth': None, 'clf__n_estimators': 500}",143.1730960000059,0.6934054999874206,mi,27
RF,25,616,0.6396103896103896,0.6660431201940387,0.6253970406918596,"{'clf__max_depth': None, 'clf__n_estimators': 400}",142.75491160000092,0.5585679999785498,mi,27
RF,26,789,0.7249683143219265,0.669718725456981,0.6454191424005558,"{'clf__max_depth': None, 'clf__n_estimators': 500}",145.3409593999968,0.5577700000139885,mi,27
RF,27,694,0.8530259365994236,0.7333709329522525,0.7343073790339607,"{'clf__max_depth': None, 'clf__n_estimators': 400}",144.05059040000197,0.5126934999861987,mi,27
RF,28,700,0.8114285714285714,0.6845948057599494,0.6991960641104152,"{'clf__max_depth': None, 'clf__n_estimators': 200}",141.42206140000053,0.25541399998473935,mi,27
RF,29,736,0.8192934782608695,0.6920332831380226,0.706753139922154,"{'clf__max_depth': None, 'clf__n_estimators': 200}",140.785214800002,0.283266000005824,mi,27
RF,30,654,0.8287461773700305,0.6634850112293721,0.6545269343648028,"{'clf__max_depth': None, 'clf__n_estimators': 400}",143.63581780000095,0.4801574999873992,mi,27
RF,31,758,0.7651715039577837,0.6100748431533005,0.6039090446957031,"{'clf__max_depth': None, 'clf__n_estimators': 500}",144.89194910000515,0.5435565000152565,mi,27
RF,32,686,0.8221574344023324,0.7284013672563967,0.7245933237312547,"{'clf__max_depth': None, 'clf__n_estimators': 400}",143.7220440999954,0.4808325000340119,mi,27
RF,33,692,0.9046242774566474,0.8472761645493043,0.8441487006099806,"{'clf__max_depth': None, 'clf__n_estimators': 500}",145.2458196000007,0.4710625000006985,mi,27
RF,34,632,0.8417721518987342,0.7559994411226029,0.7538226408627476,"{'clf__max_depth': None, 'clf__n_estimators': 500}",146.74395210000512,0.49907849999726744,mi,27
RF,35,852,0.7417840375586855,0.6430684166337993,0.6275188505766177,"{'clf__max_depth': None, 'clf__n_estimators': 500}",320.1202315999981,0.5586804999984452,mi,27
RF,36,734,0.7602179836512262,0.6526684542733698,0.6141042652348601,"{'clf__max_depth': None, 'clf__n_estimators': 400}",151.70874520000507,0.5323580000185757,mi,27
RF,37,680,0.8705882352941177,0.7522491412303827,0.7603073804906325,"{'clf__max_depth': None, 'clf__n_estimators': 400}",145.41558470000018,0.5584149999776855,mi,27
RF,38,671,0.8226527570789866,0.6429310054275188,0.652571754631149,"{'clf__max_depth': None, 'clf__n_estimators': 500}",145.6882665000012,0.6222989999878337,mi,27
RF,39,693,0.8571428571428571,0.7208026695526696,0.7137658703441377,"{'clf__max_depth': None, 'clf__n_estimators': 500}",144.9542517000009,0.6469270000161487,mi,27
RF,40,648,0.8379629629629629,0.731274284123778,0.7156689115549875,"{'clf__max_depth': None, 'clf__n_estimators': 500}",144.97552290000021,0.6311825000011595,mi,27
