subject,arch,f1_macro,bal_acc
1,resnet_se,0.6235681221184438,0.593142186871316
2,resnet_se,0.7902420896650579,0.8029300133435429
3,resnet_se,0.8921116024155182,0.8780781069642171
4,resnet_se,0.6849694628595004,0.7250229998849318
5,resnet_se,0.6576408454275426,0.6850398863002758
6,resnet_se,0.7795898948874981,0.7986563012552778
7,resnet_se,0.6878539596254822,0.7168858397471006
8,resnet_se,0.6950420051226014,0.7043320052040982
9,resnet_se,0.8223625943508437,0.820702529307604
10,resnet_se,0.5490136232696661,0.6232156001892843
11,resnet_se,0.7963835547761812,0.8252434170808262
12,resnet_se,0.6280109188455594,0.6171016483516484
13,resnet_se,0.8797257756066432,0.8930670474474108
14,resnet_se,0.7587745955312484,0.7878186458463217
15,resnet_se,0.8415030487582076,0.8656638283338632
16,resnet_se,0.8975681420355089,0.9125499500499501
17,resnet_se,0.8524306219228368,0.8478777320240736
18,resnet_se,0.8379949521637653,0.8447990962525846
19,resnet_se,0.8460814002277111,0.8640544109693433
20,resnet_se,0.8257982962684971,0.8432656202278831
21,resnet_se,0.8124789945710904,0.8162670197581247
22,resnet_se,0.739121263775231,0.7393764013854304
23,resnet_se,0.8270245172304128,0.843210749510501
24,resnet_se,0.7295000832015688,0.7958056597084957
25,resnet_se,0.8450397707081746,0.8942430488085678
26,resnet_se,0.6708597010244896,0.7177721069102789
27,resnet_se,0.8427403672975227,0.8433116834459984
28,resnet_se,0.7438599663671958,0.7406252409108154
29,resnet_se,0.8296510186676115,0.8289557561803647
30,resnet_se,0.6821957790749889,0.7007976359480118
31,resnet_se,0.7390412134940947,0.7525232700759933
32,resnet_se,0.79341537440129,0.8046577095426615
33,resnet_se,0.8271583734987942,0.8309500043211477
34,resnet_se,0.8158005103789685,0.8298706299827624
35,resnet_se,0.4486614577648454,0.4978006697432611
36,resnet_se,0.7166468420841844,0.751390744913764
37,resnet_se,0.8432629361512662,0.8343902606032501
38,resnet_se,0.7872883752870834,0.8091115779319642
39,resnet_se,0.7965978266647579,0.780966810966811
40,resnet_se,0.8297446388397234,0.8260840874811463
