source_file,window_ms,feat_set,model,subject,n_windows,acc,f1_macro,bal_acc
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,12,507,0.8500986193293886,0.7801261287662742,0.7422265234765235
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,13,752,0.9295212765957447,0.8792315661622131,0.8735088030281237
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,14,775,0.8825806451612903,0.8189089733477455,0.8138875189720627
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,15,610,0.9147540983606557,0.8560443974327219,0.8579144246470096
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,16,681,0.9162995594713657,0.8735687674725995,0.8636592574092574
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,17,703,0.9046941678520626,0.8510696944026592,0.845062999331292
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,18,640,0.903125,0.8419403506307337,0.8427205062379481
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,19,716,0.88268156424581,0.8245273433557437,0.8213384560889601
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,20,599,0.8764607679465777,0.780576695207092,0.7777121782207077
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,21,607,0.899505766062603,0.8311995113696218,0.8304660818607146
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,22,722,0.8822714681440443,0.8335996591105621,0.8310062872855464
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,23,704,0.9090909090909091,0.8845613952537416,0.8826630125170413
