SVM+RF+CNN [hard],SVM+RF+CNN [soft],SVM+RF+CNN [weighted_soft],SVM+RF+CNN [stacking],SVM+RF+RESNET_SE [hard],SVM+RF+RESNET_SE [soft],SVM+RF+RESNET_SE [weighted_soft],SVM+RF+RESNET_SE [stacking],SVM+RF+CNN+RESNET_SE [hard],SVM+RF+CNN+RESNET_SE [soft],SVM+RF+CNN+RESNET_SE [weighted_soft],SVM+RF+CNN+RESNET_SE [stacking],SVM+RF [hard],SVM+RF [soft],SVM+RF [weighted_soft],SVM+RF [stacking],SVM+RESNET_SE [hard],SVM+RESNET_SE [soft],SVM+RESNET_SE [weighted_soft],SVM+RESNET_SE [stacking],RF+RESNET_SE [hard],RF+RESNET_SE [soft],RF+RESNET_SE [weighted_soft],RF+RESNET_SE [stacking]
0.7277708039060098,0.7541520377057913,0.7535695048360573,0.7565481134922365,0.7644983547410735,0.7831397568985066,0.7830465215535917,0.7946391008058248,0.7500920489530494,0.7767420902815496,0.7785830512534981,0.7989526937220308,0.7377602508887344,0.738449665627085,0.738449665627085,0.7451224736436797,0.793511514442473,0.7871540744529235,0.7897184464759348,0.7962272914380112,0.793511514442473,0.805589353429375,0.8027496643988121,0.7990991042023637
0.7786773446227364,0.7765789471430744,0.7745145723655473,0.7675180618168217,0.8195085379359057,0.8525985419164224,0.8516019485125272,0.8748119532893387,0.8225137787461422,0.8253795086752208,0.8315780112145842,0.8739359439040018,0.7344483912664599,0.7637939964329226,0.7637939964329226,0.7492761766180996,0.8536963366136607,0.860980255438257,0.8586103444282529,0.8663750802402261,0.8536963366136607,0.8683479043278323,0.8671362239910628,0.8698557680671523
0.8734707261080815,0.9009853070819611,0.9009853070819611,0.899423567802183,0.8791447162627125,0.8996626864767462,0.9100268783133142,0.9089534244619373,0.8848933330485247,0.9159088211250973,0.9136122647719851,0.9117962122834686,0.8477766212286448,0.8564433390670778,0.8564433390670778,0.8588849307839077,0.9044424033359716,0.9080019130187772,0.911172269109241,0.9077466222511856,0.9044424033359716,0.9012993031017849,0.9012993031017849,0.9019064111201851
0.870755404163916,0.8812331916819627,0.8812331916819627,0.8797571364994596,0.8833344832741113,0.9056311542169689,0.9056311542169689,0.9275460470229282,0.88076112839194,0.9032491608611612,0.906314508980941,0.9284954491318681,0.844441056815531,0.8522467811941496,0.8522467811941496,0.8610519483005601,0.9096531814754379,0.9157145965096202,0.9187660817379869,0.9339235417296987,0.9096531814754379,0.9121557444722822,0.9121557444722822,0.9239568972762359
0.7319401655118518,0.7404487807270247,0.7404487807270247,0.7422611104899139,0.7543578640112307,0.7652743540030371,0.7650745700712793,0.7531009064359194,0.7276850422134398,0.7483322907326703,0.7497517205126759,0.7597411831626848,0.7501497150169296,0.743207971774711,0.743207971774711,0.7385345265172747,0.7200351834322918,0.7581882771745352,0.7538902325089769,0.7568125878931266,0.7200351834322918,0.7432218205095129,0.7460696018956352,0.7448299059907952
0.7316021006123301,0.7301469377053982,0.7324983266788672,0.7274959534072887,0.7593974933679319,0.7756751704539315,0.7823675663259883,0.822763661853892,0.7321425675624502,0.7592662392664675,0.7565073207940317,0.8168645100834643,0.7203683413360833,0.7141720129431388,0.7141720129431388,0.7210608604667315,0.8052037046720512,0.7946768649988731,0.8050277836250701,0.8231870079089726,0.8052037046720512,0.8104407452245295,0.812612866692866,0.8331664094666289
0.8808624975129888,0.8806270648613839,0.8806270648613839,0.8917502979948511,0.8810400748479787,0.8930351277566865,0.8964265347665414,0.8957104813191564,0.9003703670926404,0.9121116138763197,0.9121116138763197,0.8987433117024658,0.7907394434391044,0.8275581711301041,0.8275581711301041,0.8358011769661318,0.8697078100179132,0.8861587776111055,0.8889157499112251,0.8984627494562505,0.8697078100179132,0.9020176159739889,0.9020176159739889,0.9062056214305207
0.8455835140536634,0.8404197200014849,0.8404197200014849,0.8350690347660531,0.8623501290772632,0.885317972476098,0.8872669317007469,0.8775758118136832,0.849664336579272,0.8595635068083781,0.8583247342727227,0.8755343476430266,0.80764422807116,0.8346529557967444,0.8346529557967444,0.8376847168367156,0.8591185125214976,0.8856313240294544,0.8894828342636829,0.8794738565094535,0.8591185125214976,0.869962900835869,0.8685894061818905,0.8821945023967706
0.7798708613626808,0.803907126836281,0.803907126836281,0.8068008745523375,0.8191269567811309,0.8580777080755033,0.8580777080755033,0.876487760195412,0.7980595311601596,0.8527447834651006,0.8553329966958577,0.887584293342998,0.7681083234921882,0.7693227518852274,0.7693227518852274,0.7579396640966544,0.8611446856178568,0.8806090117717698,0.8807701140007573,0.8880148646998036,0.8611446856178568,0.8714512091106401,0.8714512091106401,0.8591303112049552
0.7970242982518461,0.8030084455555319,0.8030084455555319,0.8085927271121556,0.8228689758183163,0.8699867962495654,0.8734212332720617,0.8703848216256718,0.8150827703316261,0.8582125420190597,0.8582125420190597,0.8625632236284053,0.7593831519907634,0.7747666071391617,0.7747666071391617,0.7907508770446764,0.8560993454756968,0.8716938960140493,0.8685244239339286,0.8695198502176585,0.8560993454756968,0.8695697131635369,0.8667830467015016,0.8780385627848499
