rung,name,subject,n_test,f1_macro,bal_acc,acc,best_params,fit_time_sec
3,mean_scale,1,690,0.6708429792681361,0.6802573564791345,0.7318840579710145,"{'clf__C': 1, 'clf__gamma': 'scale'}",244.23
3,mean_scale,2,520,0.8729166904278644,0.8812819579354967,0.9173076923076923,"{'clf__C': 1, 'clf__gamma': 'scale'}",408.86
3,mean_scale,3,594,0.8123476884987733,0.8406808124660367,0.8838383838383839,"{'clf__C': 1, 'clf__gamma': 'scale'}",144.06
3,mean_scale,4,556,0.7809203568641745,0.7772810769168189,0.8597122302158273,"{'clf__C': 1, 'clf__gamma': 'scale'}",144.69
3,mean_scale,5,708,0.698487429709867,0.7226378030046962,0.7570621468926554,"{'clf__C': 1, 'clf__gamma': 'scale'}",138.13
3,mean_scale,6,583,0.7460078974475345,0.7544841911088882,0.8113207547169812,"{'clf__C': 1, 'clf__gamma': 'scale'}",157.01
3,mean_scale,7,600,0.7732346983942175,0.7866963573645421,0.8283333333333334,"{'clf__C': 1, 'clf__gamma': 'scale'}",192.54
3,mean_scale,8,574,0.74807780287718,0.7491808579017881,0.8397212543554007,"{'clf__C': 1, 'clf__gamma': 'scale'}",538.0
3,mean_scale,9,591,0.7909824919648527,0.7963274730041158,0.8274111675126904,"{'clf__C': 1, 'clf__gamma': 'scale'}",262.98
3,mean_scale,10,509,0.7102313419474202,0.7153225064409274,0.831041257367387,"{'clf__C': 1, 'clf__gamma': 'scale'}",279.51
3,mean_scale,11,518,0.8682620835916856,0.8765893282747215,0.9073359073359073,"{'clf__C': 1, 'clf__gamma': 'scale'}",362.95
3,mean_scale,12,507,0.8270668452343122,0.8389110889110889,0.8757396449704142,"{'clf__C': 1, 'clf__gamma': 'scale'}",293.53
3,mean_scale,13,752,0.8935695131978626,0.9049237531750098,0.9321808510638298,"{'clf__C': 1, 'clf__gamma': 'scale'}",306.29
3,mean_scale,14,775,0.8058885232414644,0.8178568397510961,0.8709677419354839,"{'clf__C': 1, 'clf__gamma': 'scale'}",351.93
3,mean_scale,15,610,0.834115365692586,0.8563732418028159,0.8967213114754098,"{'clf__C': 1, 'clf__gamma': 'scale'}",358.91
3,mean_scale,16,681,0.8171264214191113,0.8449585137085138,0.869309838472834,"{'clf__C': 1, 'clf__gamma': 'scale'}",468.89
3,mean_scale,17,703,0.8099535441017278,0.8103816914792525,0.8819345661450925,"{'clf__C': 1, 'clf__gamma': 'scale'}",316.09
3,mean_scale,18,640,0.8119286933746366,0.8258821846757893,0.8828125,"{'clf__C': 1, 'clf__gamma': 'scale'}",275.08
3,mean_scale,19,716,0.7493323266051085,0.7673968570517483,0.8156424581005587,"{'clf__C': 1, 'clf__gamma': 'scale'}",164.4
3,mean_scale,20,599,0.721121202384184,0.7457574810952884,0.8263772954924875,"{'clf__C': 1, 'clf__gamma': 'scale'}",176.83
3,mean_scale,21,607,0.7627346519666744,0.779032497545951,0.8467874794069192,"{'clf__C': 1, 'clf__gamma': 'scale'}",173.71
3,mean_scale,22,722,0.7409953852292037,0.7520429668667642,0.8102493074792244,"{'clf__C': 1, 'clf__gamma': 'scale'}",170.84
3,mean_scale,23,704,0.6963617112667909,0.6912363015992978,0.7727272727272727,"{'clf__C': 1, 'clf__gamma': 'scale'}",167.31
3,mean_scale,24,653,0.7011497642333242,0.7278892310238867,0.7993874425727412,"{'clf__C': 1, 'clf__gamma': 'scale'}",162.62
3,mean_scale,25,616,0.7520582218447945,0.7847903004991367,0.8116883116883117,"{'clf__C': 1, 'clf__gamma': 'scale'}",158.78
3,mean_scale,26,789,0.7276029762323566,0.7550797033432197,0.8174904942965779,"{'clf__C': 1, 'clf__gamma': 'scale'}",164.16
3,mean_scale,27,694,0.8471334964401774,0.8466518944320451,0.9149855907780979,"{'clf__C': 1, 'clf__gamma': 'scale'}",169.15
