subject,arch,f1_macro,bal_acc
156,resnet_se,0.731846696043556,0.7823249519876487
185,resnet_se,0.6017589113698418,0.7374061747913141
186,resnet_se,0.74152792416523,0.8199302934137223
188,resnet_se,0.644880024279348,0.6889029185725205
189,resnet_se,0.6260448849936281,0.7726221114949525
190,resnet_se,0.6272456224003949,0.7253285411924385
191,resnet_se,0.6141179376920529,0.7179264347086199
192,resnet_se,0.43700977273991093,0.4857047387926572
193,resnet_se,0.6144059046914216,0.6679846872155449
194,resnet_se,0.7284835973075601,0.8474333519090552
