model,heldout_subject,n_test,acc,bal_acc,f1_macro,best_params,fit_time_sec,infer_ms_per_window,feat_sel,n_features_used
RF,1,690,0.7028985507246377,0.5822301029914656,0.5968400365361931,"{'clf__max_depth': None, 'clf__n_estimators': 500}",1120.4932727999983,0.9727149999525864,none,81
RF,2,520,0.8980769230769231,0.8353034824423682,0.8352626600920567,"{'clf__max_depth': None, 'clf__n_estimators': 400}",719.0513033999887,0.9727374999783932,none,81
RF,3,594,0.8703703703703703,0.8058357934533076,0.7910408803560488,"{'clf__max_depth': None, 'clf__n_estimators': 400}",1733.7622815000068,0.9604365000268444,none,81
RF,4,556,0.8453237410071942,0.7660917313833315,0.7769848272339019,"{'clf__max_depth': None, 'clf__n_estimators': 500}",384.3389682999986,0.4740614999900572,none,81
RF,5,708,0.7358757062146892,0.6764389349856195,0.6663843705302815,"{'clf__max_depth': None, 'clf__n_estimators': 200}",5930.341344199958,0.1042065001092851,none,81
RF,6,583,0.7975986277873071,0.7322679894892391,0.732375626849592,"{'clf__max_depth': None, 'clf__n_estimators': 500}",1575.7937423999538,0.2650154998991638,none,81
RF,7,600,0.8266666666666667,0.7486657579638468,0.7530080910241256,"{'clf__max_depth': None, 'clf__n_estimators': 500}",1788.482078299974,0.2595224999822676,none,81
RF,8,574,0.8397212543554007,0.7642252127717244,0.7614215798306158,"{'clf__max_depth': None, 'clf__n_estimators': 500}",1926.5241852999895,0.2659165000659413,none,81
RF,9,591,0.8071065989847716,0.764746506800508,0.7657134436229445,"{'clf__max_depth': None, 'clf__n_estimators': 400}",2157.840513499977,0.2035705000162124,none,81
RF,10,509,0.8526522593320236,0.7321592880803406,0.747465336017205,"{'clf__max_depth': None, 'clf__n_estimators': 400}",2325.7068713000044,0.224408000067342,none,81
RF,11,518,0.9131274131274132,0.8759479890015249,0.8805579952112885,"{'clf__max_depth': None, 'clf__n_estimators': 400}",2533.936122400046,0.2104975000838749,none,81
RF,12,507,0.873767258382643,0.8030094905094906,0.8167779138669549,"{'clf__max_depth': None, 'clf__n_estimators': 400}",2723.2935549000395,0.2121720000286586,none,81
RF,13,752,0.9401595744680852,0.8954221832301819,0.8981441147739082,"{'clf__max_depth': None, 'clf__n_estimators': 500}",3054.1857626999845,0.268835499882698,none,81
RF,14,775,0.8412903225806452,0.7712687387656796,0.7726553920120511,"{'clf__max_depth': None, 'clf__n_estimators': 500}",3343.7743587000296,0.2547694998793304,none,81
RF,15,610,0.8688524590163934,0.7904135344205874,0.7855785772261104,"{'clf__max_depth': None, 'clf__n_estimators': 500}",1426.5409935000353,0.2815435000229627,none,81
RF,16,681,0.8722466960352423,0.8553966866466867,0.826493958044053,"{'clf__max_depth': None, 'clf__n_estimators': 500}",1545.88521149999,0.2546319999964908,none,81
RF,17,703,0.8620199146514936,0.7688927603561749,0.7760927942159032,"{'clf__max_depth': None, 'clf__n_estimators': 500}",1730.26755769999,0.2633454999886453,none,81
RF,18,640,0.85625,0.7656798869734917,0.7599422676350189,"{'clf__max_depth': None, 'clf__n_estimators': 400}",1885.476732900017,0.2062450000084936,none,81
