model,n_samples,n_features,subjects,cv_splits,acc_mean,bal_acc_mean,f1_macro_mean,acc_std,bal_acc_std,f1_macro_std,fit_time_mean_sec,pred_time_mean_sec,infer_time_per_window_ms,svm_c,svm_scale,rf_n_estimators,rf_max_depth,sv_support_vectors_mean,sv_frac_mean,sv_n_iter_mean
SVM_RBF_balanced_scaled,45525,56,"156,185,186,188,189,190,191,192,193,194",5,0.8916199890170237,0.893795172175899,0.8429855314401958,0.004526665395445858,0.0054033220183718235,0.0055432493820503715,295.62530044002926,10.852378979988861,1.191914220756602,5.0,1,300,-1,14415.8,0.3958209774848984,20334.866666666665
RF_balanced,45525,56,"156,185,186,188,189,190,191,192,193,194",5,0.8994398682042833,0.7565041862245293,0.8115696132238746,0.003580517681621071,0.0074125755876207275,0.006603914150103865,756.4965892199892,1.069721440016292,0.11748725315939507,5.0,1,300,-1,,,
