subject,arch,f1_macro,bal_acc
1,resnet_se,0.6547387388217253,0.6594375061092458
2,resnet_se,0.8942497828741277,0.898917982927018
3,resnet_se,0.8964614761737064,0.9089494618805581
4,resnet_se,0.8876842771571032,0.8906544312409255
5,resnet_se,0.6562935503764502,0.6773224374161704
6,resnet_se,0.78599590726705,0.8082478870891205
7,resnet_se,0.8054873773833152,0.8102323780972421
8,resnet_se,0.8286853726789205,0.8393162070487652
9,resnet_se,0.801757544790222,0.8043670701452094
10,resnet_se,0.7147189663434732,0.7310847047689153
11,resnet_se,0.8826296514703573,0.9079737512982722
12,resnet_se,0.8841173903142105,0.9008491508491508
13,resnet_se,0.9071658425829042,0.9200206221752021
14,resnet_se,0.800399927167387,0.8111630155622255
15,resnet_se,0.9077390869756642,0.9152626202585052
16,resnet_se,0.8476954522449597,0.876931401931402
17,resnet_se,0.8179803492926416,0.8213089078942737
18,resnet_se,0.8773125444289249,0.8765293572706363
19,resnet_se,0.7704837357647358,0.8028979245014551
20,resnet_se,0.8385276813851018,0.8559062095657144
21,resnet_se,0.8202986653376566,0.8205186278135408
22,resnet_se,0.8040113616582502,0.8147983787106059
23,resnet_se,0.8097427536276101,0.8256984194011845
24,resnet_se,0.7229364675341018,0.7798122927888709
25,resnet_se,0.8935114600967154,0.904191400421948
26,resnet_se,0.7738940701176276,0.7903285991167
27,resnet_se,0.8956623817064369,0.8889768889459797
28,resnet_se,0.8140353570032339,0.8042327287594911
29,resnet_se,0.8209928316372368,0.8230318037265912
30,resnet_se,0.8281489869791157,0.8329324184587343
31,resnet_se,0.7746254264945853,0.7967036620294599
32,resnet_se,0.7980715542190875,0.8138352485968036
33,resnet_se,0.865954797142916,0.8721869328493648
34,resnet_se,0.8690138407862201,0.8977542286145227
35,resnet_se,0.7043162933510114,0.7235685121345894
36,resnet_se,0.8475246149786833,0.8631737734223062
37,resnet_se,0.8426519225378457,0.8383131207340341
38,resnet_se,0.8439071269566315,0.849364707181293
39,resnet_se,0.8318925451622232,0.8503030303030303
40,resnet_se,0.7990028465465749,0.7912317622234007
