subject,arch,f1_macro,bal_acc
1,resnet_se,0.6578641901196511,0.6475887659209788
2,resnet_se,0.8750990161441875,0.8712086946478236
3,resnet_se,0.8948740909192059,0.9066923131772996
4,resnet_se,0.837803002035633,0.8638658981654328
5,resnet_se,0.6579436247719144,0.6672683951167844
6,resnet_se,0.771609429655982,0.7817506095414793
7,resnet_se,0.6723752899930256,0.7028723931416272
8,resnet_se,0.8268391395996342,0.8434813248766737
9,resnet_se,0.797718258336789,0.7990961294181853
10,resnet_se,0.7516121537325526,0.7613652794573847
11,resnet_se,0.8903308611743868,0.9013480570982224
12,resnet_se,0.9203821398498908,0.9276036463536463
13,resnet_se,0.9310711882821037,0.9358555904831881
14,resnet_se,0.819122181774554,0.8197044316606081
15,resnet_se,0.906922853661271,0.9163100045515856
16,resnet_se,0.8898926541627279,0.9100052725052725
17,resnet_se,0.8483343583831049,0.8449644528912821
18,resnet_se,0.896619757953612,0.8919805485212462
19,resnet_se,0.8669613295257625,0.8751162690800063
20,resnet_se,0.8085556742262503,0.8199486686546131
21,resnet_se,0.8463640995500668,0.8475042074822744
22,resnet_se,0.7703993216943553,0.7881623387851433
23,resnet_se,0.8178090157436437,0.8321246639928344
24,resnet_se,0.7733421565668903,0.8170829483177751
25,resnet_se,0.9109760001925408,0.9251908812548867
26,resnet_se,0.8323004577003861,0.8422500923106779
27,resnet_se,0.9073358684496329,0.9041858678955454
28,resnet_se,0.7572401889380421,0.7947691496565517
29,resnet_se,0.8626967198884783,0.8604648940455778
30,resnet_se,0.8531609254232886,0.8479596844258499
31,resnet_se,0.7915047758082248,0.8066301827605018
32,resnet_se,0.8495147234839981,0.8524142974533705
33,resnet_se,0.9282130956707185,0.9341616973468154
34,resnet_se,0.9100440490489812,0.9301157886231416
35,resnet_se,0.7293025999796234,0.7433771892125975
36,resnet_se,0.7893261925256022,0.7936901704922614
37,resnet_se,0.8807865875014127,0.8737562235508813
38,resnet_se,0.8855239420983486,0.889034261938798
39,resnet_se,0.7995853608852171,0.8043163780663781
40,resnet_se,0.8261417447670655,0.8175219709023068
